MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/12/2022 16:12:32,1.16.1,FR1Dual,0,4.17,nan,1,Left,Left,1,0,0,0,nan,nan,0.44
8/12/2022 16:17:16,1.16.1,FR1Dual,0,4.18,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.17
8/12/2022 16:40:44,1.16.1,FR1Dual,0,4.17,nan,1,LeftWithPellet,Left,2,1,0,0,nan,nan,0.19
8/12/2022 16:43:32,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,2,2,0,0,nan,nan,0.09
8/12/2022 16:53:11,1.16.1,FR1Dual,0,4.17,nan,1,RightWithPellet,Left,2,3,0,0,nan,nan,0.11
8/12/2022 16:53:47,1.16.1,FR1Dual,0,4.17,nan,1,LeftWithPellet,Left,3,3,0,0,nan,nan,0.20
8/12/2022 16:56:43,1.16.1,FR1Dual,0,4.17,1,1,Pellet,Left,3,3,1,0,Timed_out,nan,nan
8/12/2022 16:58:04,1.16.1,FR1Dual,0,4.16,nan,1,Left,Left,4,3,1,0,nan,nan,0.00
8/12/2022 16:58:10,1.16.1,FR1Dual,0,4.17,nan,1,LeftWithPellet,Left,5,3,1,0,nan,nan,0.15
8/12/2022 16:58:25,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,6,3,1,0,nan,nan,0.16
8/12/2022 17:15:44,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,7,3,1,0,nan,nan,0.63
8/12/2022 17:17:26,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,8,3,1,0,nan,nan,0.18
8/12/2022 17:18:04,1.16.1,FR1Dual,0,4.17,nan,1,LeftWithPellet,Left,9,3,1,0,nan,nan,0.18
8/12/2022 17:19:40,1.16.1,FR1Dual,0,4.17,nan,1,RightWithPellet,Left,9,4,1,0,nan,nan,0.11
8/12/2022 17:24:46,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,10,4,1,0,nan,nan,0.05
8/12/2022 17:28:03,1.16.1,FR1Dual,0,4.17,nan,1,LeftWithPellet,Left,11,4,1,0,nan,nan,0.10
8/12/2022 17:35:24,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,12,4,1,0,nan,nan,0.15
8/12/2022 17:39:08,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,13,4,1,0,nan,nan,0.11
8/12/2022 17:44:22,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,13,5,1,0,nan,nan,0.47
8/12/2022 17:45:27,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,14,5,1,0,nan,nan,0.06
8/12/2022 17:51:31,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,15,5,1,0,nan,nan,0.19
8/12/2022 17:55:01,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,15,6,1,0,nan,nan,0.04
8/12/2022 18:20:10,1.16.1,FR1Dual,0,4.16,nan,1,RightWithPellet,Left,15,7,1,0,nan,nan,0.21
8/12/2022 18:20:23,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,16,7,1,0,nan,nan,0.06
8/12/2022 18:20:29,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,17,7,1,0,nan,nan,0.06
8/12/2022 18:20:30,1.16.1,FR1Dual,0,4.16,nan,1,LeftWithPellet,Left,18,7,1,0,nan,nan,0.14
