MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/12/2022 16:24:43,1.16.1,FR1Dual,0,4.13,nan,1,Left,Left,1,0,0,0,nan,nan,0.00
8/12/2022 16:27:06,1.16.1,FR1Dual,0,4.14,nan,1,RightWithPellet,Left,1,1,0,0,nan,nan,0.01
8/12/2022 16:28:57,1.16.1,FR1Dual,0,4.13,nan,1,LeftWithPellet,Left,2,1,0,0,nan,nan,0.07
8/12/2022 16:42:27,1.16.1,FR1Dual,0,4.13,nan,1,LeftWithPellet,Left,3,1,0,0,nan,nan,0.44
8/12/2022 16:43:37,1.16.1,FR1Dual,0,4.13,nan,1,RightWithPellet,Left,3,2,0,0,nan,nan,0.06
8/12/2022 16:45:32,1.16.1,FR1Dual,0,4.13,4,1,Pellet,Left,3,2,1,0,Timed_out,nan,nan
8/12/2022 16:47:16,1.16.1,FR1Dual,0,4.13,nan,1,Right,Left,3,3,1,0,nan,nan,0.03
8/12/2022 16:48:24,1.16.1,FR1Dual,0,4.13,nan,1,RightWithPellet,Left,3,4,1,0,nan,nan,0.02
8/12/2022 16:48:37,1.16.1,FR1Dual,0,4.13,nan,1,LeftWithPellet,Left,4,4,1,0,nan,nan,0.06
8/12/2022 16:49:09,1.16.1,FR1Dual,0,4.12,nan,1,LeftWithPellet,Left,5,4,1,0,nan,nan,0.02
8/12/2022 16:52:02,1.16.1,FR1Dual,0,4.13,nan,1,RightWithPellet,Left,5,5,1,0,nan,nan,0.09
8/12/2022 16:52:43,1.16.1,FR1Dual,0,4.14,1,1,Pellet,Left,5,5,2,0,Timed_out,431,nan
8/12/2022 16:57:55,1.16.1,FR1Dual,0,4.13,nan,1,Left,Left,6,5,2,0,nan,nan,0.09
8/12/2022 16:58:19,1.16.1,FR1Dual,0,4.13,1,1,Pellet,Left,6,5,3,0,22.41,336,nan
8/12/2022 17:00:42,1.16.1,FR1Dual,0,4.13,nan,1,Right,Left,6,6,3,0,nan,nan,0.01
8/12/2022 17:00:43,1.16.1,FR1Dual,0,4.12,1,1,Pellet,Left,6,6,4,0,0.03,144,nan
8/12/2022 17:00:49,1.16.1,FR1Dual,0,4.13,nan,1,Left,Left,7,6,4,0,nan,nan,0.01
8/12/2022 17:00:50,1.16.1,FR1Dual,0,4.13,nan,1,LeftDuringDispense,Left,8,6,4,0,nan,nan,0.51
8/12/2022 17:01:04,1.16.1,FR1Dual,0,4.13,2,1,Pellet,Left,8,6,5,0,11.61,21,nan
8/12/2022 17:03:44,1.16.1,FR1Dual,0,4.14,nan,1,Left,Left,9,6,5,0,nan,nan,0.10
8/12/2022 17:03:52,1.16.1,FR1Dual,0,4.13,2,1,Pellet,Left,9,6,6,0,5.34,168,nan
8/12/2022 17:07:57,1.16.1,FR1Dual,0,4.12,nan,1,Left,Left,10,6,6,0,nan,nan,0.09
