MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
8/26/2022 12:44:23,1.16.1,FR1Dual,0,3.87,nan,1,Right,Left,0,1,0,0,nan,nan,0.28
8/26/2022 12:46:52,1.16.1,FR1Dual,0,3.87,nan,1,RightWithPellet,Left,0,2,0,0,nan,nan,0.29
8/26/2022 12:56:52,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,1,2,0,0,nan,nan,0.13
8/26/2022 12:56:53,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,2,2,0,0,nan,nan,0.26
8/26/2022 13:03:19,1.16.1,FR1Dual,0,3.87,nan,1,LeftWithPellet,Left,3,2,0,0,nan,nan,0.17
8/26/2022 13:07:26,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,4,2,0,0,nan,nan,0.13
8/26/2022 13:11:47,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,5,2,0,0,nan,nan,0.25
8/26/2022 13:20:12,1.16.1,FR1Dual,0,3.87,nan,1,RightWithPellet,Left,5,3,0,0,nan,nan,0.01
8/26/2022 13:28:57,1.16.1,FR1Dual,0,3.86,nan,1,RightWithPellet,Left,5,4,0,0,nan,nan,0.01
8/26/2022 13:39:15,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,6,4,0,0,nan,nan,0.17
8/26/2022 13:40:28,1.16.1,FR1Dual,0,3.86,nan,1,RightWithPellet,Left,6,5,0,0,nan,nan,0.06
8/26/2022 13:40:41,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,7,5,0,0,nan,nan,0.23
8/26/2022 13:48:25,1.16.1,FR1Dual,0,3.86,nan,1,RightWithPellet,Left,7,6,0,0,nan,nan,0.00
8/26/2022 13:51:05,1.16.1,FR1Dual,0,3.86,nan,1,RightWithPellet,Left,7,7,0,0,nan,nan,0.12
8/26/2022 14:11:43,1.16.1,FR1Dual,0,3.86,nan,1,RightWithPellet,Left,7,8,0,0,nan,nan,0.24
8/26/2022 14:16:43,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,8,8,0,0,nan,nan,0.12
8/26/2022 14:16:53,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,9,8,0,0,nan,nan,0.05
8/26/2022 14:16:55,1.16.1,FR1Dual,0,3.85,nan,1,LeftWithPellet,Left,10,8,0,0,nan,nan,0.09
8/26/2022 14:16:56,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,11,8,0,0,nan,nan,0.29
8/26/2022 14:17:04,1.16.1,FR1Dual,0,3.87,3,1,Pellet,Left,11,8,1,0,Timed_out,nan,nan
8/26/2022 14:19:10,1.16.1,FR1Dual,0,3.87,nan,1,Right,Left,11,9,1,0,nan,nan,0.33
8/26/2022 14:19:11,1.16.1,FR1Dual,0,3.86,nan,1,RightDuringDispense,Left,11,10,1,0,nan,nan,0.02
8/26/2022 14:19:17,1.16.1,FR1Dual,0,3.86,2,1,Pellet,Left,11,10,2,0,3.86,133,nan
8/26/2022 14:21:34,1.16.1,FR1Dual,0,3.86,nan,1,Right,Left,11,11,2,0,nan,nan,0.10
8/26/2022 14:21:37,1.16.1,FR1Dual,0,3.86,1,1,Pellet,Left,11,11,3,0,2.76,140,nan
8/26/2022 14:22:51,1.16.1,FR1Dual,0,3.86,nan,1,Left,Left,12,11,3,0,nan,nan,0.22
8/26/2022 14:22:51,1.16.1,FR1Dual,0,3.86,nan,1,LeftDuringDispense,Left,13,11,3,0,nan,nan,0.01
8/26/2022 14:23:02,1.16.1,FR1Dual,0,3.86,2,1,Pellet,Left,13,11,4,0,7.81,85,nan
8/26/2022 14:23:46,1.16.1,FR1Dual,0,3.86,nan,1,Left,Left,14,11,4,0,nan,nan,0.19
8/26/2022 14:23:48,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,15,11,4,0,nan,nan,0.13
8/26/2022 14:23:49,1.16.1,FR1Dual,0,3.86,2,1,Pellet,Left,15,11,5,0,2.29,47,nan
8/26/2022 14:24:48,1.16.1,FR1Dual,0,3.85,nan,1,Right,Left,15,12,5,0,nan,nan,0.02
8/26/2022 14:24:49,1.16.1,FR1Dual,0,3.86,nan,1,RightDuringDispense,Left,15,13,5,0,nan,nan,0.45
8/26/2022 14:24:49,1.16.1,FR1Dual,0,3.85,nan,1,RightDuringDispense,Left,15,14,5,0,nan,nan,0.20
8/26/2022 14:24:51,1.16.1,FR1Dual,0,3.86,nan,1,RightDuringDispense,Left,15,15,5,0,nan,nan,0.81
8/26/2022 14:24:51,1.16.1,FR1Dual,0,3.87,nan,1,RightDuringDispense,Left,15,16,5,0,nan,nan,0.18
8/26/2022 14:25:38,1.16.1,FR1Dual,0,3.86,2,1,Pellet,Left,15,16,6,0,44.62,109,nan
8/26/2022 14:26:34,1.16.1,FR1Dual,0,3.86,nan,1,Right,Left,15,17,6,0,nan,nan,0.33
8/26/2022 14:26:37,1.16.1,FR1Dual,0,3.86,1,1,Pellet,Left,15,17,7,0,2.57,59,nan
8/26/2022 14:26:54,1.16.1,FR1Dual,0,3.85,nan,1,Right,Left,15,18,7,0,nan,nan,0.03
8/26/2022 14:26:56,1.16.1,FR1Dual,0,3.86,1,1,Pellet,Left,15,18,8,0,1.55,19,nan
8/26/2022 14:28:17,1.16.1,FR1Dual,0,3.85,nan,1,Right,Left,15,19,8,0,nan,nan,0.18
8/26/2022 14:28:17,1.16.1,FR1Dual,0,3.85,nan,1,RightDuringDispense,Left,15,20,8,0,nan,nan,0.02
8/26/2022 14:28:17,1.16.1,FR1Dual,0,3.86,nan,1,RightDuringDispense,Left,15,21,8,0,nan,nan,0.12
8/26/2022 14:28:33,1.16.1,FR1Dual,0,3.85,2,1,Pellet,Left,15,21,9,0,12.87,97,nan
8/26/2022 14:30:29,1.16.1,FR1Dual,0,3.86,nan,1,Right,Left,15,22,9,0,nan,nan,0.17
8/26/2022 14:30:34,1.16.1,FR1Dual,0,3.85,nan,1,LeftWithPellet,Left,16,22,9,0,nan,nan,0.06
8/26/2022 14:30:44,1.16.1,FR1Dual,0,3.85,1,1,Pellet,Left,16,22,10,0,14.83,131,nan
8/26/2022 14:31:10,1.16.1,FR1Dual,0,3.86,nan,1,Left,Left,17,22,10,0,nan,nan,0.09
8/26/2022 14:31:22,1.16.1,FR1Dual,0,3.85,1,1,Pellet,Left,17,22,11,0,10.51,38,nan
8/26/2022 14:33:46,1.16.1,FR1Dual,0,3.86,nan,1,Right,Left,17,23,11,0,nan,nan,0.18
8/26/2022 14:33:49,1.16.1,FR1Dual,0,3.86,1,1,Pellet,Left,17,23,12,0,2.88,147,nan
8/26/2022 14:36:53,1.16.1,FR1Dual,0,3.86,nan,1,Left,Left,18,23,12,0,nan,nan,0.29
8/26/2022 14:36:56,1.16.1,FR1Dual,0,3.86,nan,1,LeftDuringDispense,Left,19,23,12,0,nan,nan,1.96
8/26/2022 14:37:01,1.16.1,FR1Dual,0,3.86,nan,1,LeftWithPellet,Left,20,23,12,0,nan,nan,0.10
8/26/2022 14:37:06,1.16.1,FR1Dual,0,3.85,2,1,Pellet,Left,20,23,13,0,7.50,197,nan
8/26/2022 14:43:06,1.16.1,FR1Dual,0,3.86,nan,1,Left,Left,21,23,13,0,nan,nan,0.06
