MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
7/26/2019,11:58:40,2,4.10,1,1,Left,1,4,1,743
7/26/2019,12:01:20,2,4.10,1,1,Left,2,4,2,2
7/26/2019,12:03:59,2,4.11,1,1,Left,3,7,3,13
7/26/2019,12:04:57,2,4.11,1,1,Left,4,7,4,3
7/26/2019,12:06:20,2,4.10,1,1,Left,5,9,5,3
7/26/2019,12:07:26,2,4.11,2,1,Left,6,9,6,3
7/26/2019,12:19:09,2,4.10,1,1,Left,7,11,7,15
7/26/2019,12:20:31,2,4.10,1,1,Left,8,11,8,6
7/26/2019,12:21:56,2,4.10,1,1,Left,9,11,9,3
7/26/2019,12:23:50,2,4.11,1,1,Left,10,13,10,4
7/26/2019,12:41:09,2,4.09,1,1,Left,11,14,11,4
7/26/2019,12:56:24,2,4.09,1,1,Left,12,15,12,8
7/26/2019,12:58:14,2,4.09,1,1,Left,13,15,13,1
7/26/2019,13:17:57,2,4.09,1,1,Left,14,16,14,2
7/26/2019,13:20:29,2,4.09,1,1,Left,15,17,15,2
7/26/2019,13:21:44,2,4.09,1,1,Left,16,17,16,2
7/26/2019,13:23:30,2,4.09,1,1,Left,17,17,17,2
7/26/2019,13:54:21,2,4.09,1,1,Left,18,17,18,3
7/26/2019,13:55:34,2,4.09,3,1,Left,19,17,19,2
7/26/2019,13:57:25,2,4.09,1,1,Left,20,17,20,2
7/26/2019,14:06:07,2,4.09,1,1,Left,21,17,21,2
7/26/2019,14:21:32,2,4.08,2,1,Left,22,17,22,60
7/26/2019,14:23:11,2,4.09,1,1,Left,23,17,23,3
7/26/2019,14:26:17,2,4.09,3,1,Left,24,18,24,78
7/26/2019,15:10:12,2,4.07,1,1,Left,25,18,25,3
7/26/2019,15:31:31,2,4.07,1,1,Left,26,18,26,3
7/26/2019,15:33:50,2,4.07,2,1,Left,27,18,27,54
7/26/2019,15:35:50,2,4.07,2,1,Left,28,18,28,11
7/26/2019,15:38:04,2,4.07,5,1,Left,29,18,29,3
7/26/2019,15:45:04,2,4.07,1,1,Left,30,18,30,2
7/26/2019,18:23:58,2,4.05,1,1,Left,31,19,31,2
7/26/2019,18:28:25,2,4.05,1,1,Left,32,22,32,52
7/26/2019,18:30:52,2,4.05,1,1,Left,33,23,33,2
7/26/2019,18:31:51,2,4.05,1,1,Left,34,23,34,3
7/26/2019,18:35:54,2,4.05,1,1,Left,35,23,35,168
