MM:DD:YYYY, hh:mm:ss, Device_Number, Battery_Voltage, Motor_Turns, FR_Ratio, Active_Poke, Left_Poke_Count, Right_Poke_Count, Pellet_Count, Retrieval_Time
10/8/2019,8:05:14,25,3.87,1,1,Left,1,0,1,22
10/8/2019,8:06:40,25,3.87,1,1,Left,2,1,2,13
10/8/2019,8:11:34,25,3.86,1,1,Left,3,2,3,8
10/8/2019,8:19:38,25,3.86,1,1,Left,4,2,4,2
10/8/2019,8:19:56,25,3.87,1,1,Left,5,2,5,12
10/8/2019,8:23:17,25,3.86,1,1,Left,6,2,6,2
10/8/2019,10:06:52,25,3.86,1,1,Left,7,2,7,8
10/8/2019,11:04:09,25,3.85,1,1,Left,8,2,8,14
10/8/2019,11:04:53,25,3.85,1,1,Left,9,2,9,10
10/8/2019,11:28:07,25,3.85,1,1,Left,10,2,10,22
10/8/2019,11:34:29,25,3.85,1,1,Left,11,2,11,12
10/8/2019,11:35:04,25,3.85,1,1,Left,12,2,12,28
10/8/2019,11:36:47,25,3.85,1,1,Left,13,2,13,26
10/8/2019,11:38:26,25,3.85,1,1,Left,14,2,14,24
10/8/2019,11:40:23,25,3.85,1,1,Left,15,2,15,9
10/8/2019,11:43:01,25,3.85,1,1,Left,16,2,16,2
10/8/2019,11:44:16,25,3.85,1,1,Left,17,2,17,2
10/8/2019,11:44:45,25,3.85,1,1,Left,18,2,18,8
10/8/2019,11:45:50,25,3.85,2,1,Left,19,2,19,21
10/8/2019,11:46:34,25,3.85,1,1,Left,20,3,20,19
10/8/2019,11:48:33,25,3.85,1,1,Left,21,3,21,7
10/8/2019,11:49:25,25,3.85,1,1,Left,22,3,22,30
10/8/2019,11:51:18,25,3.85,1,1,Left,23,3,23,8
10/8/2019,11:53:43,25,3.85,1,1,Left,24,3,24,2
10/8/2019,11:56:58,25,3.85,2,1,Left,25,3,25,119
10/8/2019,12:01:28,25,3.85,1,1,Left,26,3,26,4
10/8/2019,12:11:01,25,3.85,2,1,Left,27,3,27,252
10/8/2019,12:25:37,25,3.85,1,1,Left,28,3,28,5
10/8/2019,12:34:56,25,3.85,2,1,Left,29,3,29,113
10/8/2019,12:47:43,25,3.85,1,1,Left,30,4,30,10
10/8/2019,13:12:12,25,3.85,1,1,Left,31,4,31,2
10/8/2019,13:13:59,25,3.84,1,1,Left,32,4,32,4
10/8/2019,13:21:24,25,3.84,1,1,Left,33,4,33,3
10/8/2019,13:46:15,25,3.85,1,1,Left,34,4,34,12
10/8/2019,14:07:51,25,3.84,1,1,Left,35,4,35,2
10/8/2019,14:10:39,25,3.84,1,1,Left,36,4,36,6
10/8/2019,14:11:01,25,3.84,1,1,Left,37,4,37,17
10/8/2019,14:13:37,25,3.84,1,1,Left,38,4,38,2
10/8/2019,14:22:26,25,3.85,1,1,Left,39,4,39,3
10/8/2019,14:29:45,25,3.84,1,1,Left,40,4,40,9
10/8/2019,15:00:43,25,3.85,1,1,Left,41,4,41,14
10/8/2019,15:11:40,25,3.84,1,1,Left,42,4,42,2
10/8/2019,15:12:19,25,3.84,1,1,Left,43,4,43,8
10/8/2019,15:14:25,25,3.84,3,1,Left,44,4,44,10
10/8/2019,15:15:41,25,3.84,1,1,Left,45,4,45,3
10/8/2019,15:16:22,25,3.84,3,1,Left,46,4,46,11
10/8/2019,15:19:01,25,3.84,1,1,Left,47,4,47,10
10/8/2019,15:24:13,25,3.84,2,1,Left,48,5,48,7
10/8/2019,15:27:11,25,3.84,2,1,Left,49,5,49,8
10/8/2019,15:29:41,25,3.84,2,1,Left,50,5,50,8
10/8/2019,15:38:40,25,3.84,1,1,Left,51,5,51,4
10/8/2019,17:02:27,25,3.84,1,1,Left,52,5,52,1072
