MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/26/2020 9:00:06,1.1.45,700,3.92,0,FR1,Poke,Left,0,1,0,nan
8/26/2020 9:01:32,1.1.45,700,3.92,0,FR1,Poke,Left,0,2,0,nan
8/26/2020 10:33:15,1.1.45,700,3.92,0,FR1,Poke,Left,0,3,0,nan
8/26/2020 10:34:15,1.1.45,700,3.92,0,FR1,Poke,Left,0,4,0,nan
8/26/2020 10:34:16,1.1.45,700,3.92,0,FR1,Poke,Left,0,5,0,nan
8/26/2020 10:34:23,1.1.45,700,3.92,0,FR1,Poke,Left,0,6,0,nan
8/26/2020 10:34:40,1.1.45,700,3.92,0,FR1,Poke,Left,1,6,0,nan
8/26/2020 10:34:44,1.1.45,700,3.92,1,FR1,Pellet,Left,1,6,1,2
8/26/2020 10:35:25,1.1.45,700,3.92,0,FR1,Poke,Left,2,6,1,nan
8/26/2020 10:35:28,1.1.45,700,3.92,1,FR1,Pellet,Left,2,6,2,1
8/26/2020 10:36:36,1.1.45,700,3.92,0,FR1,Poke,Left,3,6,2,nan
8/26/2020 10:36:39,1.1.45,700,3.92,1,FR1,Pellet,Left,3,6,3,1
8/26/2020 10:37:12,1.1.45,700,3.92,0,FR1,Poke,Left,4,6,3,nan
8/26/2020 10:37:15,1.1.45,700,3.92,1,FR1,Pellet,Left,4,6,4,0
8/26/2020 10:38:09,1.1.45,700,3.92,0,FR1,Poke,Left,5,6,4,nan
8/26/2020 10:38:12,1.1.45,700,3.91,1,FR1,Pellet,Left,5,6,5,1
8/26/2020 10:38:36,1.1.45,700,3.91,0,FR1,Poke,Left,6,6,5,nan
8/26/2020 13:41:48,1.1.45,700,3.91,2,FR1,Pellet,Left,6,6,6,Timed_out
8/26/2020 13:42:31,1.1.45,700,3.91,0,FR1,Poke,Left,7,6,6,nan
