MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
7/31/2020 17:21:31,1.1.45,99,4.13,0,FR1,Poke,Left,1,0,0,nan
7/31/2020 17:25:23,1.1.45,99,4.13,1,FR1,Pellet,Left,1,0,1,Timed_out
7/31/2020 17:27:17,1.1.45,99,4.13,0,FR1,Poke,Left,2,0,1,nan
7/31/2020 17:27:30,1.1.45,99,4.13,5,FR1,Pellet,Left,2,0,2,2
7/31/2020 17:29:25,1.1.45,99,4.13,0,FR1,Poke,Left,3,0,2,nan
7/31/2020 17:31:49,1.1.45,99,4.13,7,FR1,Pellet,Left,3,0,3,7
7/31/2020 17:33:06,1.1.45,99,4.13,0,FR1,Poke,Left,3,1,3,nan
7/31/2020 17:39:10,1.1.45,99,4.13,0,FR1,Poke,Left,3,2,3,nan
7/31/2020 17:39:12,1.1.45,99,4.13,0,FR1,Poke,Left,3,3,3,nan
7/31/2020 17:39:14,1.1.45,99,4.13,0,FR1,Poke,Left,3,4,3,nan
7/31/2020 17:39:33,1.1.45,99,4.13,0,FR1,Poke,Left,4,4,3,nan
7/31/2020 17:39:39,1.1.45,99,4.14,1,FR1,Pellet,Left,4,4,4,3
7/31/2020 17:41:43,1.1.45,99,4.14,0,FR1,Poke,Left,5,4,4,nan
7/31/2020 17:41:47,1.1.45,99,4.13,1,FR1,Pellet,Left,5,4,5,2
7/31/2020 17:42:08,1.1.45,99,4.13,0,FR1,Poke,Left,6,4,5,nan
7/31/2020 17:42:12,1.1.45,99,4.13,2,FR1,Pellet,Left,6,4,6,1
7/31/2020 17:52:16,1.1.45,99,4.13,0,FR1,Poke,Left,7,4,6,nan
7/31/2020 17:52:23,1.1.45,99,4.12,1,FR1,Pellet,Left,7,4,7,6
7/31/2020 17:55:36,1.1.45,99,4.12,0,FR1,Poke,Left,8,4,7,nan
7/31/2020 17:55:40,1.1.45,99,4.13,1,FR1,Pellet,Left,8,4,8,2
7/31/2020 17:56:01,1.1.45,99,4.13,0,FR1,Poke,Left,9,4,8,nan
7/31/2020 17:56:05,1.1.45,99,4.13,1,FR1,Pellet,Left,9,4,9,1
7/31/2020 17:57:26,1.1.45,99,4.13,0,FR1,Poke,Left,10,4,9,nan
7/31/2020 17:58:06,1.1.45,99,4.12,20,FR1,Pellet,Left,10,4,10,11
7/31/2020 19:34:44,1.1.45,99,4.12,0,FR1,Poke,Left,11,4,10,nan
7/31/2020 19:34:53,1.1.45,99,4.12,4,FR1,Pellet,Left,11,4,11,1
7/31/2020 19:35:22,1.1.45,99,4.12,0,FR1,Poke,Left,12,4,11,nan
