MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/9/2020 17:08:27,1.1.44,99,4.05,0,FR1,Poke,Left,1,0,0,nan
8/9/2020 17:08:48,1.1.44,99,4.06,3,FR1,Pellet,Left,1,0,1,16
8/9/2020 17:16:22,1.1.44,99,4.05,0,FR1,Poke,Left,2,0,1,nan
8/9/2020 17:16:28,1.1.44,99,4.05,2,FR1,Pellet,Left,2,0,2,1
8/9/2020 17:16:45,1.1.44,99,4.05,0,FR1,Poke,Left,3,0,2,nan
8/9/2020 17:16:49,1.1.44,99,4.06,1,FR1,Pellet,Left,3,0,3,2
8/9/2020 17:17:27,1.1.44,99,4.06,0,FR1,Poke,Left,4,0,3,nan
8/9/2020 17:17:46,1.1.44,99,4.05,3,FR1,Pellet,Left,4,0,4,10
8/9/2020 17:17:58,1.1.44,99,4.05,0,FR1,Poke,Left,5,0,4,nan
8/9/2020 17:18:01,1.1.44,99,4.06,1,FR1,Pellet,Left,5,0,5,1
8/9/2020 17:19:04,1.1.44,99,4.06,0,FR1,Poke,Left,6,0,5,nan
8/9/2020 17:19:18,1.1.44,99,4.05,1,FR1,Pellet,Left,6,0,6,11
8/9/2020 17:21:31,1.1.44,99,4.05,0,FR1,Poke,Left,6,1,6,nan
8/9/2020 17:22:13,1.1.44,99,4.05,0,FR1,Poke,Left,6,2,6,nan
8/9/2020 17:22:20,1.1.44,99,4.05,0,FR1,Poke,Left,7,2,6,nan
8/9/2020 17:23:28,1.1.44,99,4.06,1,FR1,Pellet,Left,7,2,7,66
8/9/2020 17:24:05,1.1.44,99,4.06,0,FR1,Poke,Left,8,2,7,nan
8/9/2020 17:24:19,1.1.44,99,4.05,1,FR1,Pellet,Left,8,2,8,12
8/9/2020 17:26:26,1.1.44,99,4.05,0,FR1,Poke,Left,8,3,8,nan
8/9/2020 17:26:30,1.1.44,99,4.05,0,FR1,Poke,Left,8,4,8,nan
8/9/2020 17:28:07,1.1.44,99,4.05,0,FR1,Poke,Left,9,4,8,nan
8/9/2020 17:28:36,1.1.44,99,4.06,2,FR1,Pellet,Left,9,4,9,25
8/9/2020 18:47:27,1.1.44,99,4.06,0,FR1,Poke,Left,10,4,9,nan
8/9/2020 18:47:31,1.1.44,99,4.05,1,FR1,Pellet,Left,10,4,10,2
8/9/2020 18:48:03,1.1.44,99,4.05,0,FR1,Poke,Left,11,4,10,nan
8/9/2020 18:48:07,1.1.44,99,4.05,1,FR1,Pellet,Left,11,4,11,1
8/9/2020 18:48:34,1.1.44,99,4.05,0,FR1,Poke,Left,12,4,11,nan
8/9/2020 18:48:37,1.1.44,99,4.05,1,FR1,Pellet,Left,12,4,12,1
8/9/2020 18:49:08,1.1.44,99,4.05,0,FR1,Poke,Left,13,4,12,nan
