MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/24/2020 11:04:54,1.1.45,99,4.19,0,FR1,Poke,Left,1,0,0,nan
8/24/2020 11:07:01,1.1.45,99,4.17,4,FR1,Pellet,Left,1,0,1,Timed_out
8/24/2020 11:26:13,1.1.45,99,4.17,0,FR1,Poke,Left,2,0,1,nan
8/24/2020 11:26:15,1.1.45,99,4.18,1,FR1,Pellet,Left,2,0,2,0
8/24/2020 11:26:52,1.1.45,99,4.18,0,FR1,Poke,Left,3,0,2,nan
8/24/2020 11:26:55,1.1.45,99,4.18,1,FR1,Pellet,Left,3,0,3,0
8/24/2020 11:27:21,1.1.45,99,4.18,0,FR1,Poke,Left,4,0,3,nan
8/24/2020 11:27:23,1.1.45,99,4.18,1,FR1,Pellet,Left,4,0,4,0
8/24/2020 11:27:49,1.1.45,99,4.18,0,FR1,Poke,Left,5,0,4,nan
8/24/2020 11:28:18,1.1.45,99,4.17,1,FR1,Pellet,Left,5,0,5,27
8/24/2020 11:28:29,1.1.45,99,4.17,0,FR1,Poke,Left,6,0,5,nan
8/24/2020 11:28:33,1.1.45,99,4.17,2,FR1,Pellet,Left,6,0,6,0
8/24/2020 11:29:58,1.1.45,99,4.17,0,FR1,Poke,Left,7,0,6,nan
8/24/2020 11:31:01,1.1.45,99,4.17,1,FR1,Pellet,Left,7,0,7,61
8/24/2020 11:31:03,1.1.45,99,4.17,0,FR1,Poke,Left,8,0,7,nan
8/24/2020 11:31:05,1.1.45,99,4.17,1,FR1,Pellet,Left,8,0,8,0
8/24/2020 11:31:31,1.1.45,99,4.17,0,FR1,Poke,Left,9,0,8,nan
8/24/2020 11:31:34,1.1.45,99,4.17,1,FR1,Pellet,Left,9,0,9,0
8/24/2020 11:32:08,1.1.45,99,4.17,0,FR1,Poke,Left,10,0,9,nan
8/24/2020 11:32:10,1.1.45,99,4.17,1,FR1,Pellet,Left,10,0,10,0
8/24/2020 11:32:39,1.1.45,99,4.17,0,FR1,Poke,Left,11,0,10,nan
8/24/2020 11:32:41,1.1.45,99,4.17,1,FR1,Pellet,Left,11,0,11,0
8/24/2020 11:32:58,1.1.45,99,4.17,0,FR1,Poke,Left,12,0,11,nan
8/24/2020 11:33:03,1.1.45,99,4.17,3,FR1,Pellet,Left,12,0,12,0
8/24/2020 11:33:32,1.1.45,99,4.17,0,FR1,Poke,Left,13,0,12,nan
8/24/2020 11:33:35,1.1.45,99,4.17,1,FR1,Pellet,Left,13,0,13,1
8/24/2020 11:50:55,1.1.45,99,4.17,0,FR1,Poke,Left,14,0,13,nan
8/24/2020 11:50:57,1.1.45,99,4.17,1,FR1,Pellet,Left,14,0,14,0
8/24/2020 11:58:35,1.1.45,99,4.17,0,FR1,Poke,Left,15,0,14,nan
8/24/2020 11:58:37,1.1.45,99,4.17,1,FR1,Pellet,Left,15,0,15,0
8/24/2020 11:59:06,1.1.45,99,4.17,0,FR1,Poke,Left,16,0,15,nan
8/24/2020 11:59:09,1.1.45,99,4.17,1,FR1,Pellet,Left,16,0,16,0
8/24/2020 12:01:49,1.1.45,99,4.17,0,FR1,Poke,Left,17,0,16,nan
8/24/2020 12:01:55,1.1.45,99,4.16,3,FR1,Pellet,Left,17,0,17,1
8/24/2020 12:03:10,1.1.45,99,4.16,0,FR1,Poke,Left,17,1,17,nan
8/24/2020 12:03:36,1.1.45,99,4.16,0,FR1,Poke,Left,18,1,17,nan
8/24/2020 12:03:40,1.1.45,99,4.16,1,FR1,Pellet,Left,18,1,18,2
8/24/2020 12:17:02,1.1.45,99,4.16,0,FR1,Poke,Left,18,2,18,nan
