MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/5/2020 18:20:19,1.1.45,99,3.81,0,FR3,Poke,Left,1,0,0,nan
8/5/2020 18:20:20,1.1.45,99,3.81,0,FR3,Poke,Left,2,0,0,nan
8/5/2020 18:20:21,1.1.45,99,3.81,0,FR3,Poke,Left,3,0,0,nan
8/5/2020 18:22:51,1.1.45,99,3.81,1,FR3,Pellet,Left,3,0,1,Timed_out
8/5/2020 18:25:42,1.1.45,99,3.81,0,FR3,Poke,Left,4,0,1,nan
8/5/2020 18:26:38,1.1.45,99,3.81,0,FR3,Poke,Left,5,0,1,nan
8/5/2020 18:27:29,1.1.45,99,3.81,0,FR3,Poke,Left,6,0,1,nan
8/5/2020 18:27:44,1.1.45,99,3.81,2,FR3,Pellet,Left,6,0,2,11
8/5/2020 18:34:02,1.1.45,99,3.81,0,FR3,Poke,Left,7,0,2,nan
8/5/2020 18:34:08,1.1.45,99,3.81,0,FR3,Poke,Left,8,0,2,nan
8/5/2020 18:35:02,1.1.45,99,3.81,0,FR3,Poke,Left,9,0,2,nan
8/5/2020 18:35:08,1.1.45,99,3.80,3,FR3,Pellet,Left,9,0,3,1
8/5/2020 18:35:42,1.1.45,99,3.80,0,FR3,Poke,Left,10,0,3,nan
8/5/2020 18:35:53,1.1.45,99,3.80,0,FR3,Poke,Left,11,0,3,nan
8/5/2020 18:36:12,1.1.45,99,3.80,0,FR3,Poke,Left,12,0,3,nan
8/5/2020 18:36:14,1.1.45,99,3.81,1,FR3,Pellet,Left,12,0,4,0
8/5/2020 18:36:28,1.1.45,99,3.81,0,FR3,Poke,Left,13,0,4,nan
8/5/2020 18:36:29,1.1.45,99,3.81,0,FR3,Poke,Left,14,0,4,nan
8/5/2020 18:36:31,1.1.45,99,3.81,0,FR3,Poke,Left,15,0,4,nan
8/5/2020 18:36:50,1.1.45,99,3.80,2,FR3,Pellet,Left,15,0,5,16
8/5/2020 18:37:41,1.1.45,99,3.80,0,FR3,Poke,Left,16,0,5,nan
8/5/2020 19:36:06,1.1.45,99,3.80,0,FR3,Poke,Left,17,0,5,nan
8/5/2020 19:36:10,1.1.45,99,3.80,0,FR3,Poke,Left,18,0,5,nan
8/5/2020 19:36:13,1.1.45,99,3.80,1,FR3,Pellet,Left,18,0,6,0
8/5/2020 19:36:46,1.1.45,99,3.80,0,FR3,Poke,Left,19,0,6,nan
8/5/2020 19:36:52,1.1.45,99,3.80,0,FR3,Poke,Left,20,0,6,nan
8/5/2020 19:36:53,1.1.45,99,3.80,0,FR3,Poke,Left,21,0,6,nan
8/5/2020 19:37:07,1.1.45,99,3.80,2,FR3,Pellet,Left,21,0,7,11
8/5/2020 19:37:51,1.1.45,99,3.80,0,FR3,Poke,Left,22,0,7,nan
8/5/2020 20:14:16,1.1.45,99,3.80,0,FR3,Poke,Left,23,0,7,nan
8/5/2020 20:14:18,1.1.45,99,3.80,0,FR3,Poke,Left,24,0,7,nan
8/5/2020 20:14:21,1.1.45,99,3.80,1,FR3,Pellet,Left,24,0,8,0
8/5/2020 20:14:43,1.1.45,99,3.80,0,FR3,Poke,Left,25,0,8,nan
8/5/2020 20:14:44,1.1.45,99,3.80,0,FR3,Poke,Left,26,0,8,nan
8/5/2020 20:14:48,1.1.45,99,3.80,0,FR3,Poke,Left,27,0,8,nan
8/5/2020 20:15:02,1.1.45,99,3.80,2,FR3,Pellet,Left,27,0,9,11
8/5/2020 20:15:38,1.1.45,99,3.80,0,FR3,Poke,Left,28,0,9,nan
8/5/2020 20:15:39,1.1.45,99,3.80,0,FR3,Poke,Left,29,0,9,nan
8/5/2020 20:15:43,1.1.45,99,3.80,0,FR3,Poke,Left,30,0,9,nan
8/5/2020 20:15:45,1.1.45,99,3.80,1,FR3,Pellet,Left,30,0,10,0
8/5/2020 20:16:09,1.1.45,99,3.80,0,FR3,Poke,Left,31,0,10,nan
8/5/2020 20:16:11,1.1.45,99,3.80,0,FR3,Poke,Left,32,0,10,nan
8/5/2020 20:16:12,1.1.45,99,3.80,0,FR3,Poke,Left,33,0,10,nan
