MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
2022-05-24 20:30:34,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,24,3,23,0,,,0.18,0 days 01:41:05.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:31:08,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,24,3,24,0,28.9,603.0,,0 days 01:41:39.000000000,1.0,10.05,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:32:52,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,25,3,24,0,,,1.09,0 days 01:43:23.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:40:26,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,25,3,25,0,,558.0,,0 days 01:50:57.000000000,1.0,9.3,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:41:25,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,26,3,25,0,,,0.36,0 days 01:51:56.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:41:30,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,27,3,25,0,,,0.13,0 days 01:52:01.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:41:33,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,27,3,26,0,3.24,67.0,,0 days 01:52:04.000000000,1.0,1.1166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:44:06,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,28,3,26,0,,,0.98,0 days 01:54:37.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:44:12,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,28,3,27,0,0.98,159.0,,0 days 01:54:43.000000000,1.0,2.65,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:50:49,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,29,3,27,0,,,0.0,0 days 02:01:20.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:50:54,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,29,3,28,0,0.06,402.0,,0 days 02:01:25.000000000,1.0,6.7,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:51:26,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,30,3,28,0,,,0.41,0 days 02:01:57.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:51:31,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,30,3,29,0,0.12,37.0,,0 days 02:02:02.000000000,1.0,0.6166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:52:09,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,31,3,29,0,,,0.08,0 days 02:02:40.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:52:15,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,31,3,30,0,1.9,44.0,,0 days 02:02:46.000000000,1.0,0.7333333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:52:50,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,32,3,30,0,,,0.77,0 days 02:03:21.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:52:58,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,32,3,31,0,0.36,43.0,,0 days 02:03:29.000000000,1.0,0.7166666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:53:37,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,33,3,31,0,,,1.82,0 days 02:04:08.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:54:09,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,33,3,32,0,25.25,71.0,,0 days 02:04:40.000000000,1.0,1.1833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:57:26,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,34,3,32,0,,,0.04,0 days 02:07:57.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:57:31,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,34,3,33,0,0.55,202.0,,0 days 02:08:02.000000000,1.0,3.3666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:58:01,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,35,3,33,0,,,0.61,0 days 02:08:32.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 20:58:06,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,35,3,34,0,0.06,35.0,,0 days 02:08:37.000000000,1.0,0.5833333333333334,0.0,0.0,,0,FR1_4s_delay
2022-05-24 20:58:54,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,35,4,34,0,,,0.49,0 days 02:09:25.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:01:53,1.12.0,FR1_4s_delay,4,4.01,,1,Poke,Left,36,4,34,0,,,0.55,0 days 02:12:24.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:01:59,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,36,4,35,0,0.79,233.0,,0 days 02:12:30.000000000,1.0,3.8833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:13:26,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,37,4,35,0,,,0.13,0 days 02:23:57.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:13:31,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,37,4,36,0,0.12,692.0,,0 days 02:24:02.000000000,1.0,11.533333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:14:10,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,38,4,36,0,,,0.75,0 days 02:24:41.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:14:31,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,38,4,37,0,16.17,60.0,,0 days 02:25:02.000000000,1.0,1.0,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:15:14,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,39,4,37,0,,,0.08,0 days 02:25:45.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:15:18,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,39,4,38,0,0.06,47.0,,0 days 02:25:49.000000000,1.0,0.7833333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:15:49,1.12.0,FR1_4s_delay,4,4.01,,1,Poke,Left,40,4,38,0,,,0.68,0 days 02:26:20.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:15:54,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,40,4,39,0,0.18,36.0,,0 days 02:26:25.000000000,1.0,0.6,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:16:38,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,41,4,39,0,,,1.37,0 days 02:27:09.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:16:46,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,41,4,40,0,2.26,52.0,,0 days 02:27:17.000000000,1.0,0.8666666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:23:24,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,42,4,40,0,,,1.14,0 days 02:33:55.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:23:30,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,42,4,41,0,0.06,404.0,,0 days 02:34:01.000000000,1.0,6.733333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:24:21,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,43,4,41,0,,,0.95,0 days 02:34:52.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:24:27,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,43,4,42,0,0.06,57.0,,0 days 02:34:58.000000000,1.0,0.95,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:24:58,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,44,4,42,0,,,0.43,0 days 02:35:29.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:25:03,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,44,4,43,0,0.12,36.0,,0 days 02:35:34.000000000,1.0,0.6,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:25:45,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,44,5,43,0,,,0.47,0 days 02:36:16.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:25:47,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,44,6,43,0,,,0.82,0 days 02:36:18.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:25:52,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,45,6,43,0,,,0.48,0 days 02:36:23.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:25:57,1.12.0,FR1_4s_delay,4,4.0,2.0,1,Pellet,Left,45,6,44,0,0.18,54.0,,0 days 02:36:28.000000000,1.0,0.9,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:29:47,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,46,6,44,0,,,0.25,0 days 02:40:18.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:29:56,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,46,6,45,0,4.05,239.0,,0 days 02:40:27.000000000,1.0,3.9833333333333334,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:33:38,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,47,6,45,0,,,0.26,0 days 02:44:09.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:33:58,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,47,6,46,0,15.07,242.0,,0 days 02:44:29.000000000,1.0,4.033333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:34:40,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,48,6,46,0,,,0.6,0 days 02:45:11.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:35:27,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,48,6,47,0,42.6,89.0,,0 days 02:45:58.000000000,1.0,1.4833333333333334,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:36:57,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,49,6,47,0,,,0.06,0 days 02:47:28.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:37:06,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,49,7,47,0,,,0.62,0 days 02:47:37.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 21:37:17,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,50,7,47,0,,,0.13,0 days 02:47:48.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:37:28,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,7,47,0,,,0.14,0 days 02:47:59.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 21:38:35,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,51,7,48,0,,188.0,,0 days 02:49:06.000000000,1.0,3.1333333333333333,0.0,0.0,,0,FR1_4s_delay
2022-05-24 21:39:03,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,8,48,0,,,0.03,0 days 02:49:34.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:54:53,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,9,48,0,,,0.05,0 days 04:05:24.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:54:54,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,10,48,0,,,0.01,0 days 04:05:25.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:54:58,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,11,48,0,,,0.0,0 days 04:05:29.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:55:20,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,12,48,0,,,7.92,0 days 04:05:51.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:55:38,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,13,48,0,,,0.0,0 days 04:06:09.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:55:44,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,14,48,0,,,0.43,0 days 04:06:15.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:55:51,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,15,48,0,,,0.68,0 days 04:06:22.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:56:21,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,51,16,48,0,,,20.55,0 days 04:06:52.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 22:56:28,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,16,48,0,,,0.0,0 days 04:06:59.000000000,0.0,,1.0,0.0,1.0,0,FR1_4s_delay
2022-05-24 22:56:33,1.12.0,FR1_4s_delay,4,4.0,1.0,1,Pellet,Left,52,16,49,0,0.3,4678.0,,0 days 04:07:04.000000000,1.0,77.96666666666667,0.0,0.0,,0,FR1_4s_delay
2022-05-24 22:59:37,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,17,49,0,,,113.71,0 days 04:10:08.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:00,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,18,49,0,,,0.0,0 days 04:10:31.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:08,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,19,49,0,,,2.83,0 days 04:10:39.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:34,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,20,49,0,,,0.0,0 days 04:11:05.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:39,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,21,49,0,,,0.07,0 days 04:11:10.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:40,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,22,49,0,,,0.0,0 days 04:11:11.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:42,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,23,49,0,,,0.67,0 days 04:11:13.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:44,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,24,49,0,,,0.6,0 days 04:11:15.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:46,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,25,49,0,,,0.0,0 days 04:11:17.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:47,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,26,49,0,,,0.0,0 days 04:11:18.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
2022-05-24 23:00:48,1.12.0,FR1_4s_delay,4,4.0,,1,Poke,Left,52,27,49,0,,,0.0,0 days 04:11:19.000000000,0.0,,0.0,1.0,0.0,0,FR1_4s_delay
