MM:DD:YYYY hh:mm:ss,LibaryVersion,Sessiontype,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,Poke_Time
1/29/2021 17:23:35,1.1.4,ProRat2,7,4.19,0,7,Left,Left,25,4,8,8,nan,0.14
1/29/2021 17:23:37,1.1.4,ProRat2,7,4.19,0,7,Left,Left,26,4,8,8,nan,0.42
1/29/2021 17:23:39,1.1.4,ProRat2,7,4.19,0,7,Left,Left,27,4,8,8,nan,0.30
1/29/2021 17:23:44,1.1.4,ProRat2,7,4.19,0,7,Left,Left,28,4,8,8,nan,0.00
1/29/2021 17:23:48,1.1.4,ProRat2,7,4.19,0,7,Left,Left,29,4,8,8,nan,0.00
1/29/2021 17:23:50,1.1.4,ProRat2,7,4.19,0,7,Left,Left,30,4,8,8,nan,0.48
1/29/2021 17:23:52,1.1.4,ProRat2,7,4.19,0,7,Left,Left,31,4,8,8,nan,0.03
1/29/2021 17:23:54,1.1.4,ProRat2,7,4.19,0,7,Pellet,Left,31,4,9,9,0.43,nan
1/29/2021 17:26:39,1.1.4,ProRat2,7,4.19,0,9,Left,Left,32,4,9,9,nan,0.00
1/29/2021 17:34:13,1.1.4,ProRat2,7,4.19,0,9,Left,Left,33,4,9,9,nan,0.66
1/29/2021 17:34:14,1.1.4,ProRat2,7,4.19,0,9,Left,Left,34,4,9,9,nan,0.00
1/29/2021 17:34:16,1.1.4,ProRat2,7,4.19,0,9,Left,Left,35,4,9,9,nan,0.21
1/29/2021 17:40:52,1.1.4,ProRat2,7,4.19,0,9,Left,Left,36,4,9,9,nan,0.05
1/29/2021 17:40:54,1.1.4,ProRat2,7,4.19,0,9,Left,Left,37,4,9,9,nan,0.16
1/29/2021 17:40:57,1.1.4,ProRat2,7,4.19,0,9,Left,Left,38,4,9,9,nan,0.47
1/29/2021 17:40:58,1.1.4,ProRat2,7,4.19,0,9,Left,Left,39,4,9,9,nan,0.53
1/29/2021 17:41:02,1.1.4,ProRat2,7,4.19,0,9,Left,Left,40,4,9,9,nan,0.57
1/29/2021 17:41:05,1.1.4,ProRat2,7,4.19,0,9,Pellet,Left,40,4,10,10,0.55,nan
1/29/2021 17:42:05,1.1.4,ProRat2,7,4.19,0,10,Right,Left,40,5,10,10,nan,0.00
1/29/2021 17:42:13,1.1.4,ProRat2,7,4.19,0,10,Right,Left,40,6,10,10,nan,0.07
1/29/2021 17:42:16,1.1.4,ProRat2,7,4.19,0,10,Right,Left,40,7,10,10,nan,0.23
1/29/2021 17:42:21,1.1.4,ProRat2,7,4.19,0,10,Left,Left,41,7,10,10,nan,0.11
1/29/2021 17:42:23,1.1.4,ProRat2,7,4.19,0,10,Left,Left,42,7,10,10,nan,0.02
1/29/2021 17:42:24,1.1.4,ProRat2,7,4.19,0,10,Left,Left,43,7,10,10,nan,0.25
1/29/2021 17:42:26,1.1.4,ProRat2,7,4.19,0,10,Left,Left,44,7,10,10,nan,0.13
1/29/2021 17:42:28,1.1.4,ProRat2,7,4.19,0,10,Left,Left,45,7,10,10,nan,0.65
1/29/2021 17:44:53,1.1.4,ProRat2,7,4.19,0,10,Right,Left,45,8,10,10,nan,0.04
1/29/2021 17:46:58,1.1.4,ProRat2,7,4.19,0,10,Left,Left,46,8,10,10,nan,0.07
1/29/2021 17:47:00,1.1.4,ProRat2,7,4.19,0,10,Left,Left,47,8,10,10,nan,0.60
1/29/2021 17:47:01,1.1.4,ProRat2,7,4.19,0,10,Left,Left,48,8,10,10,nan,0.04
1/29/2021 17:47:03,1.1.4,ProRat2,7,4.19,0,10,Left,Left,49,8,10,10,nan,0.44
1/29/2021 17:47:04,1.1.4,ProRat2,7,4.19,0,10,Left,Left,50,8,10,10,nan,0.00
1/29/2021 17:47:07,1.1.4,ProRat2,7,4.19,0,10,Pellet,Left,50,8,11,11,0.67,nan
1/29/2021 17:47:55,1.1.4,ProRat2,7,4.19,0,12,Left,Left,51,8,11,11,nan,0.13
1/29/2021 17:48:01,1.1.4,ProRat2,7,4.19,0,12,Left,Left,52,8,11,11,nan,0.09
1/29/2021 17:48:04,1.1.4,ProRat2,7,4.19,0,12,Left,Left,53,8,11,11,nan,1.15
1/29/2021 17:48:05,1.1.4,ProRat2,7,4.19,0,12,Left,Left,54,8,11,11,nan,0.34
1/29/2021 17:48:08,1.1.4,ProRat2,7,4.19,0,12,Left,Left,55,8,11,11,nan,0.73
1/29/2021 19:05:45,1.1.4,ProRat2,7,4.19,0,1,Left,Left,56,8,11,0,nan,0.14
1/29/2021 19:05:47,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,56,8,12,1,0.55,nan
1/29/2021 19:06:13,1.1.4,ProRat2,7,4.19,0,1,Left,Left,57,8,12,1,nan,0.19
1/29/2021 19:06:15,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,57,8,13,2,0.55,nan
1/29/2021 19:06:40,1.1.4,ProRat2,7,4.19,0,2,Left,Left,58,8,13,2,nan,0.12
1/29/2021 19:06:41,1.1.4,ProRat2,7,4.19,0,2,Left,Left,59,8,13,2,nan,0.00
1/29/2021 19:06:44,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,59,8,14,3,1.29,nan
1/29/2021 19:07:13,1.1.4,ProRat2,7,4.19,0,2,Left,Left,60,8,14,3,nan,0.03
1/29/2021 19:07:15,1.1.4,ProRat2,7,4.19,0,2,Left,Left,61,8,14,3,nan,0.64
1/29/2021 19:07:17,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,61,8,15,4,0.31,nan
1/29/2021 19:45:29,1.1.4,ProRat2,7,4.19,0,1,Left,Left,62,8,15,0,nan,0.11
1/29/2021 19:45:32,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,62,8,16,1,1.10,nan
1/29/2021 19:45:46,1.1.4,ProRat2,7,4.19,0,1,Left,Left,63,8,16,1,nan,0.05
1/29/2021 19:45:49,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,63,8,17,2,1.65,nan
1/29/2021 19:46:34,1.1.4,ProRat2,7,4.19,0,2,Left,Left,64,8,17,2,nan,1.29
1/29/2021 19:46:36,1.1.4,ProRat2,7,4.19,0,2,Left,Left,65,8,17,2,nan,0.38
1/29/2021 19:46:38,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,65,8,18,3,0.67,nan
1/29/2021 19:47:15,1.1.4,ProRat2,7,4.19,0,2,Left,Left,66,8,18,3,nan,0.94
1/29/2021 19:47:23,1.1.4,ProRat2,7,4.19,0,2,Left,Left,67,8,18,3,nan,0.95
1/29/2021 19:47:25,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,67,8,19,4,0.31,nan
1/29/2021 19:55:39,1.1.4,ProRat2,7,4.19,0,3,Left,Left,68,8,19,4,nan,0.44
1/29/2021 19:55:42,1.1.4,ProRat2,7,4.19,0,3,Left,Left,69,8,19,4,nan,0.85
1/29/2021 19:55:49,1.1.4,ProRat2,7,4.19,0,3,Left,Left,70,8,19,4,nan,0.64
1/29/2021 19:55:51,1.1.4,ProRat2,7,4.19,0,3,Pellet,Left,70,8,20,5,0.37,nan
1/29/2021 19:57:18,1.1.4,ProRat2,7,4.19,0,4,Left,Left,71,8,20,5,nan,0.00
1/29/2021 20:00:59,1.1.4,ProRat2,7,4.19,0,4,Left,Left,72,8,20,5,nan,0.31
1/29/2021 20:01:00,1.1.4,ProRat2,7,4.19,0,4,Left,Left,73,8,20,5,nan,0.27
1/29/2021 20:01:02,1.1.4,ProRat2,7,4.19,0,4,Left,Left,74,8,20,5,nan,0.00
1/29/2021 20:01:04,1.1.4,ProRat2,7,4.19,0,4,Pellet,Left,74,8,21,6,0.18,nan
1/29/2021 20:02:24,1.1.4,ProRat2,7,4.19,0,5,Left,Left,75,8,21,6,nan,0.04
1/29/2021 20:17:10,1.1.4,ProRat2,7,4.19,0,5,Left,Left,76,8,21,6,nan,0.17
1/29/2021 20:17:12,1.1.4,ProRat2,7,4.19,0,5,Left,Left,77,8,21,6,nan,0.74
1/29/2021 20:17:13,1.1.4,ProRat2,7,4.19,0,5,Left,Left,78,8,21,6,nan,0.00
1/29/2021 20:17:16,1.1.4,ProRat2,7,4.19,0,5,Left,Left,79,8,21,6,nan,0.80
1/29/2021 20:17:18,1.1.4,ProRat2,7,4.19,0,5,Pellet,Left,79,8,22,7,0.49,nan
1/29/2021 20:18:07,1.1.4,ProRat2,7,4.19,0,6,Right,Left,79,9,22,7,nan,0.21
1/29/2021 20:49:31,1.1.4,ProRat2,7,4.19,0,1,Left,Left,80,9,22,0,nan,0.41
1/29/2021 20:49:33,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,80,9,23,1,0.49,nan
1/29/2021 20:50:27,1.1.4,ProRat2,7,4.19,0,1,Left,Left,81,9,23,1,nan,0.05
1/29/2021 20:50:29,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,81,9,24,2,0.37,nan
1/29/2021 20:51:00,1.1.4,ProRat2,7,4.19,0,2,Left,Left,82,9,24,2,nan,0.68
1/29/2021 20:51:03,1.1.4,ProRat2,7,4.19,0,2,Left,Left,83,9,24,2,nan,1.08
1/29/2021 20:51:05,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,83,9,25,3,0.49,nan
1/29/2021 20:51:39,1.1.4,ProRat2,7,4.19,0,2,Left,Left,84,9,25,3,nan,1.30
1/29/2021 20:51:42,1.1.4,ProRat2,7,4.19,0,2,Left,Left,85,9,25,3,nan,0.09
1/29/2021 20:51:44,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,85,9,26,4,0.80,nan
1/29/2021 21:13:17,1.1.4,ProRat2,7,4.19,0,3,Left,Left,86,9,26,4,nan,0.12
1/29/2021 21:13:18,1.1.4,ProRat2,7,4.19,0,3,Left,Left,87,9,26,4,nan,0.07
1/29/2021 21:13:20,1.1.4,ProRat2,7,4.19,0,3,Left,Left,88,9,26,4,nan,0.00
1/29/2021 21:13:22,1.1.4,ProRat2,7,4.19,0,3,Pellet,Left,88,9,27,5,0.61,nan
1/29/2021 21:15:32,1.1.4,ProRat2,7,4.19,0,4,Left,Left,89,9,27,5,nan,0.96
1/29/2021 21:15:35,1.1.4,ProRat2,7,4.19,0,4,Left,Left,90,9,27,5,nan,0.77
1/29/2021 21:15:37,1.1.4,ProRat2,7,4.19,0,4,Left,Left,91,9,27,5,nan,0.12
1/29/2021 21:15:38,1.1.4,ProRat2,7,4.19,0,4,Left,Left,92,9,27,5,nan,0.00
1/29/2021 21:15:40,1.1.4,ProRat2,7,4.19,0,4,Pellet,Left,92,9,28,6,0.25,nan
1/29/2021 21:23:28,1.1.4,ProRat2,7,4.19,0,5,Left,Left,93,9,28,6,nan,0.16
1/29/2021 21:23:29,1.1.4,ProRat2,7,4.19,0,5,Left,Left,94,9,28,6,nan,0.40
1/29/2021 21:23:30,1.1.4,ProRat2,7,4.19,0,5,Left,Left,95,9,28,6,nan,0.04
1/29/2021 21:23:32,1.1.4,ProRat2,7,4.19,0,5,Left,Left,96,9,28,6,nan,0.45
1/29/2021 21:23:36,1.1.4,ProRat2,7,4.19,0,5,Left,Left,97,9,28,6,nan,0.69
1/29/2021 21:23:38,1.1.4,ProRat2,7,4.19,0,5,Pellet,Left,97,9,29,7,0.55,nan
1/29/2021 21:31:53,1.1.4,ProRat2,7,4.19,0,6,Left,Left,98,9,29,7,nan,0.33
1/29/2021 21:31:55,1.1.4,ProRat2,7,4.19,0,6,Left,Left,99,9,29,7,nan,0.41
1/29/2021 21:31:57,1.1.4,ProRat2,7,4.19,0,6,Left,Left,100,9,29,7,nan,0.00
1/29/2021 21:32:00,1.1.4,ProRat2,7,4.19,0,6,Left,Left,101,9,29,7,nan,0.55
1/29/2021 21:37:58,1.1.4,ProRat2,7,4.19,0,6,Left,Left,102,9,29,7,nan,0.23
1/29/2021 21:38:01,1.1.4,ProRat2,7,4.19,0,6,Left,Left,103,9,29,7,nan,0.40
1/29/2021 21:38:04,1.1.4,ProRat2,7,4.19,0,6,Pellet,Left,103,9,30,8,1.10,nan
1/29/2021 21:39:23,1.1.4,ProRat2,7,4.19,0,7,Left,Left,104,9,30,8,nan,0.63
1/29/2021 21:39:26,1.1.4,ProRat2,7,4.19,0,7,Left,Left,105,9,30,8,nan,0.11
1/29/2021 21:39:28,1.1.4,ProRat2,7,4.19,0,7,Left,Left,106,9,30,8,nan,0.70
1/29/2021 21:39:29,1.1.4,ProRat2,7,4.19,0,7,Left,Left,107,9,30,8,nan,0.45
1/29/2021 21:39:32,1.1.4,ProRat2,7,4.19,0,7,Left,Left,108,9,30,8,nan,0.51
1/29/2021 21:39:33,1.1.4,ProRat2,7,4.19,0,7,Left,Left,109,9,30,8,nan,0.45
1/29/2021 21:39:35,1.1.4,ProRat2,7,4.19,0,7,Left,Left,110,9,30,8,nan,0.75
1/29/2021 21:39:37,1.1.4,ProRat2,7,4.19,0,7,Pellet,Left,110,9,31,9,0.31,nan
1/29/2021 22:08:48,1.1.4,ProRat2,7,4.19,0,9,Left,Left,111,9,31,9,nan,0.11
1/29/2021 22:08:50,1.1.4,ProRat2,7,4.19,0,9,Left,Left,112,9,31,9,nan,0.67
1/29/2021 22:08:53,1.1.4,ProRat2,7,4.19,0,9,Left,Left,113,9,31,9,nan,0.31
1/29/2021 22:08:55,1.1.4,ProRat2,7,4.19,0,9,Left,Left,114,9,31,9,nan,0.39
1/29/2021 22:08:56,1.1.4,ProRat2,7,4.19,0,9,Left,Left,115,9,31,9,nan,0.00
1/29/2021 22:08:59,1.1.4,ProRat2,7,4.19,0,9,Left,Left,116,9,31,9,nan,0.56
1/29/2021 22:09:01,1.1.4,ProRat2,7,4.19,0,9,Left,Left,117,9,31,9,nan,0.40
1/29/2021 22:16:24,1.1.4,ProRat2,7,4.19,0,9,Right,Left,117,10,31,9,nan,0.37
1/29/2021 22:16:27,1.1.4,ProRat2,7,4.19,0,9,Left,Left,118,10,31,9,nan,0.11
1/29/2021 22:16:28,1.1.4,ProRat2,7,4.19,0,9,Left,Left,119,10,31,9,nan,0.49
1/29/2021 22:16:30,1.1.4,ProRat2,7,4.19,0,9,Pellet,Left,119,10,32,10,0.43,nan
1/29/2021 22:21:58,1.1.4,ProRat2,7,4.19,0,10,Left,Left,120,10,32,10,nan,0.07
1/29/2021 22:22:02,1.1.4,ProRat2,7,4.19,0,10,Left,Left,121,10,32,10,nan,0.25
1/29/2021 22:22:05,1.1.4,ProRat2,7,4.19,0,10,Left,Left,122,10,32,10,nan,0.55
1/29/2021 22:22:07,1.1.4,ProRat2,7,4.19,0,10,Left,Left,123,10,32,10,nan,0.42
1/29/2021 22:22:09,1.1.4,ProRat2,7,4.19,0,10,Left,Left,124,10,32,10,nan,0.30
1/29/2021 22:22:13,1.1.4,ProRat2,7,4.19,0,10,Left,Left,125,10,32,10,nan,0.34
1/29/2021 22:22:14,1.1.4,ProRat2,7,4.19,0,10,Left,Left,126,10,32,10,nan,0.64
1/29/2021 22:23:10,1.1.4,ProRat2,7,4.19,0,10,Right,Left,126,11,32,10,nan,0.19
1/29/2021 23:00:04,1.1.4,ProRat2,7,4.19,0,1,Left,Left,127,11,32,0,nan,0.18
1/29/2021 23:00:06,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,127,11,33,1,0.80,nan
1/29/2021 23:00:32,1.1.4,ProRat2,7,4.19,0,1,Left,Left,128,11,33,1,nan,0.78
1/29/2021 23:00:34,1.1.4,ProRat2,7,4.19,0,1,Pellet,Left,128,11,34,2,0.73,nan
1/29/2021 23:01:09,1.1.4,ProRat2,7,4.19,0,2,Left,Left,129,11,34,2,nan,0.70
1/29/2021 23:01:11,1.1.4,ProRat2,7,4.19,0,2,Left,Left,130,11,34,2,nan,1.23
1/29/2021 23:01:13,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,130,11,35,3,0.61,nan
1/29/2021 23:06:00,1.1.4,ProRat2,7,4.19,0,2,Left,Left,131,11,35,3,nan,0.18
1/29/2021 23:06:03,1.1.4,ProRat2,7,4.19,0,2,Left,Left,132,11,35,3,nan,0.03
1/29/2021 23:06:05,1.1.4,ProRat2,7,4.19,0,2,Pellet,Left,132,11,36,4,0.43,nan
1/29/2021 23:32:24,1.1.4,ProRat2,7,4.19,0,3,Left,Left,133,11,36,4,nan,0.00
1/29/2021 23:32:25,1.1.4,ProRat2,7,4.19,0,3,Left,Left,134,11,36,4,nan,0.01
1/29/2021 23:32:28,1.1.4,ProRat2,7,4.19,0,3,Left,Left,135,11,36,4,nan,0.87
1/29/2021 23:32:30,1.1.4,ProRat2,7,4.19,0,3,Pellet,Left,135,11,37,5,0.49,nan
1/29/2021 23:34:31,1.1.4,ProRat2,7,4.19,0,4,Left,Left,136,11,37,5,nan,0.04
1/29/2021 23:34:33,1.1.4,ProRat2,7,4.19,0,4,Left,Left,137,11,37,5,nan,0.50
1/29/2021 23:34:35,1.1.4,ProRat2,7,4.19,0,4,Left,Left,138,11,37,5,nan,0.89
1/29/2021 23:34:36,1.1.4,ProRat2,7,4.19,0,4,Left,Left,139,11,37,5,nan,0.00
1/29/2021 23:34:38,1.1.4,ProRat2,7,4.19,0,4,Pellet,Left,139,11,38,6,0.55,nan
1/29/2021 23:49:18,1.1.4,ProRat2,7,4.19,0,5,Left,Left,140,11,38,6,nan,0.28
1/29/2021 23:49:21,1.1.4,ProRat2,7,4.19,0,5,Left,Left,141,11,38,6,nan,0.50
1/29/2021 23:49:28,1.1.4,ProRat2,7,4.19,0,5,Left,Left,142,11,38,6,nan,0.51
1/29/2021 23:49:29,1.1.4,ProRat2,7,4.19,0,5,Left,Left,143,11,38,6,nan,0.00
1/29/2021 23:49:31,1.1.4,ProRat2,7,4.19,0,5,Left,Left,144,11,38,6,nan,0.32
1/29/2021 23:49:33,1.1.4,ProRat2,7,4.19,0,5,Pellet,Left,144,11,39,7,0.43,nan
1/29/2021 23:51:43,1.1.4,ProRat2,7,4.19,0,6,Left,Left,145,11,39,7,nan,0.13
1/29/2021 23:52:44,1.1.4,ProRat2,7,4.19,0,6,Right,Left,145,12,39,7,nan,0.11
1/29/2021 23:54:06,1.1.4,ProRat2,7,4.19,0,6,Left,Left,146,12,39,7,nan,0.05
1/29/2021 23:54:07,1.1.4,ProRat2,7,4.19,0,6,Left,Left,147,12,39,7,nan,0.00
1/29/2021 23:54:11,1.1.4,ProRat2,7,4.19,0,6,Left,Left,148,12,39,7,nan,0.59
1/29/2021 23:54:19,1.1.4,ProRat2,7,4.19,0,6,Right,Left,148,13,39,7,nan,0.46
1/29/2021 23:54:25,1.1.4,ProRat2,7,4.19,0,6,Left,Left,149,13,39,7,nan,0.08
1/29/2021 23:54:27,1.1.4,ProRat2,7,4.19,0,6,Left,Left,150,13,39,7,nan,0.47
1/29/2021 23:54:28,1.1.4,ProRat2,7,4.19,0,6,Pellet,Left,150,13,40,8,0.31,nan
1/30/2021 0:01:14,1.1.4,ProRat2,7,4.19,0,7,Left,Left,151,13,40,8,nan,0.12
1/30/2021 0:03:56,1.1.4,ProRat2,7,4.19,0,7,Left,Left,152,13,40,8,nan,0.05
1/30/2021 0:05:02,1.1.4,ProRat2,7,4.19,0,7,Left,Left,153,13,40,8,nan,0.56
1/30/2021 0:05:05,1.1.4,ProRat2,7,4.19,0,7,Left,Left,154,13,40,8,nan,0.00
1/30/2021 0:05:06,1.1.4,ProRat2,7,4.19,0,7,Left,Left,155,13,40,8,nan,0.24
1/30/2021 0:05:08,1.1.4,ProRat2,7,4.19,0,7,Left,Left,156,13,40,8,nan,0.34
1/30/2021 0:05:09,1.1.4,ProRat2,7,4.19,0,7,Left,Left,157,13,40,8,nan,0.13
1/30/2021 0:05:11,1.1.4,ProRat2,7,4.19,0,7,Pellet,Left,157,13,41,9,0.37,nan
1/30/2021 0:11:44,1.1.4,ProRat2,7,4.19,0,9,Left,Left,158,13,41,9,nan,0.35
1/30/2021 0:11:47,1.1.4,ProRat2,7,4.19,0,9,Left,Left,159,13,41,9,nan,0.41
1/30/2021 0:11:49,1.1.4,ProRat2,7,4.19,0,9,Left,Left,160,13,41,9,nan,0.89
1/30/2021 0:11:54,1.1.4,ProRat2,7,4.19,0,9,Left,Left,161,13,41,9,nan,0.60
1/30/2021 0:11:56,1.1.4,ProRat2,7,4.19,0,9,Left,Left,162,13,41,9,nan,0.39
1/30/2021 0:12:00,1.1.4,ProRat2,7,4.19,0,9,Left,Left,163,13,41,9,nan,0.41
1/30/2021 0:12:01,1.1.4,ProRat2,7,4.19,0,9,Left,Left,164,13,41,9,nan,0.00
1/30/2021 0:12:05,1.1.4,ProRat2,7,4.19,0,9,Left,Left,165,13,41,9,nan,0.04
1/30/2021 0:12:07,1.1.4,ProRat2,7,4.19,0,9,Left,Left,166,13,41,9,nan,0.41
1/30/2021 0:12:09,1.1.4,ProRat2,7,4.19,0,9,Pellet,Left,166,13,42,10,0.55,nan
1/30/2021 0:17:12,1.1.4,ProRat2,7,4.19,0,10,Left,Left,167,13,42,10,nan,0.15
1/30/2021 0:17:14,1.1.4,ProRat2,7,4.19,0,10,Left,Left,168,13,42,10,nan,0.02
1/30/2021 0:17:16,1.1.4,ProRat2,7,4.19,0,10,Left,Left,169,13,42,10,nan,0.68
1/30/2021 0:17:18,1.1.4,ProRat2,7,4.19,0,10,Left,Left,170,13,42,10,nan,0.42
1/30/2021 0:17:22,1.1.4,ProRat2,7,4.19,0,10,Left,Left,171,13,42,10,nan,0.61
1/30/2021 0:31:25,1.1.4,ProRat2,7,4.19,0,10,Left,Left,172,13,42,10,nan,0.22
1/30/2021 0:31:26,1.1.4,ProRat2,7,4.19,0,10,Left,Left,173,13,42,10,nan,0.07
1/30/2021 0:31:30,1.1.4,ProRat2,7,4.19,0,10,Left,Left,174,13,42,10,nan,0.30
1/30/2021 0:31:55,1.1.4,ProRat2,7,4.19,0,10,Right,Left,174,14,42,10,nan,0.36
1/30/2021 0:42:10,1.1.4,ProRat2,7,4.19,0,10,Left,Left,175,14,42,10,nan,0.12
1/30/2021 0:42:12,1.1.4,ProRat2,7,4.19,0,10,Left,Left,176,14,42,10,nan,0.17
1/30/2021 0:42:14,1.1.4,ProRat2,7,4.19,0,10,Pellet,Left,176,14,43,11,0.55,nan
1/30/2021 0:43:11,1.1.4,ProRat2,7,4.19,0,12,Left,Left,177,14,43,11,nan,0.77
1/30/2021 0:43:12,1.1.4,ProRat2,7,4.19,0,12,Left,Left,178,14,43,11,nan,0.02
1/30/2021 0:43:15,1.1.4,ProRat2,7,4.19,0,12,Left,Left,179,14,43,11,nan,0.09
1/30/2021 0:43:18,1.1.4,ProRat2,7,4.19,0,12,Left,Left,180,14,43,11,nan,0.10
1/30/2021 0:43:22,1.1.4,ProRat2,7,4.19,0,12,Left,Left,181,14,43,11,nan,0.01
1/30/2021 0:43:27,1.1.4,ProRat2,7,4.19,0,12,Left,Left,182,14,43,11,nan,0.16
1/30/2021 0:52:37,1.1.4,ProRat2,7,4.19,0,12,Right,Left,182,15,43,11,nan,0.07
1/30/2021 0:53:36,1.1.4,ProRat2,7,4.19,0,12,Left,Left,183,15,43,11,nan,0.18
1/30/2021 0:53:37,1.1.4,ProRat2,7,4.19,0,12,Left,Left,184,15,43,11,nan,0.01
1/30/2021 0:53:39,1.1.4,ProRat2,7,4.19,0,12,Left,Left,185,15,43,11,nan,0.27
1/30/2021 1:01:19,1.1.4,ProRat2,7,4.19,0,12,Left,Left,186,15,43,11,nan,0.59
