MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/25/2020 4:09:39,1.1.45,700,4.06,0,PR0,Poke,Left,0,1,0,nan
8/25/2020 4:09:46,1.1.45,700,4.06,0,PR0,Poke,Left,0,2,0,nan
8/25/2020 4:11:07,1.1.45,700,4.06,0,PR0,Poke,Left,0,3,0,nan
8/25/2020 4:11:10,1.1.45,700,4.06,0,PR0,Poke,Left,0,4,0,nan
8/25/2020 4:11:16,1.1.45,700,4.06,0,PR0,Poke,Left,0,5,0,nan
8/25/2020 5:44:07,1.1.45,700,4.06,0,PR0,Poke,Left,0,6,0,nan
8/25/2020 6:22:14,1.1.45,700,4.06,0,PR0,Poke,Left,1,6,0,nan
8/25/2020 6:22:17,1.1.45,700,4.05,1,PR1,Pellet,Left,1,6,1,1
8/25/2020 6:22:48,1.1.45,700,4.06,0,PR1,Poke,Left,2,6,1,nan
8/25/2020 6:22:50,1.1.45,700,4.04,1,PR2,Pellet,Left,2,6,2,0
8/25/2020 6:23:18,1.1.45,700,4.04,0,PR2,Poke,Left,3,6,2,nan
8/25/2020 6:23:26,1.1.45,700,4.04,0,PR2,Poke,Left,4,6,2,nan
8/25/2020 6:23:54,1.1.45,700,4.05,1,PR4,Pellet,Left,4,6,3,26
8/25/2020 6:23:59,1.1.45,700,4.05,0,PR4,Poke,Left,5,6,3,nan
8/25/2020 6:24:04,1.1.45,700,4.05,0,PR4,Poke,Left,6,6,3,nan
8/25/2020 6:24:06,1.1.45,700,4.05,0,PR4,Poke,Left,7,6,3,nan
8/25/2020 6:24:09,1.1.45,700,4.05,0,PR4,Poke,Left,8,6,3,nan
8/25/2020 6:24:12,1.1.45,700,4.05,1,PR6,Pellet,Left,8,6,4,1
8/25/2020 6:24:42,1.1.45,700,4.05,0,PR6,Poke,Left,9,6,4,nan
8/25/2020 6:24:44,1.1.45,700,4.05,0,PR6,Poke,Left,10,6,4,nan
8/25/2020 6:24:50,1.1.45,700,4.05,0,PR6,Poke,Left,11,6,4,nan
8/25/2020 6:26:23,1.1.45,700,4.05,0,PR6,Poke,Left,12,6,4,nan
8/25/2020 6:26:42,1.1.45,700,4.05,0,PR6,Poke,Left,12,7,4,nan
8/25/2020 6:26:43,1.1.45,700,4.05,0,PR6,Poke,Left,12,8,4,nan
8/25/2020 6:29:29,1.1.45,700,4.05,0,PR6,Poke,Left,12,9,4,nan
8/25/2020 6:30:00,1.1.45,700,4.05,0,PR6,Poke,Left,12,10,4,nan
8/25/2020 6:55:05,1.1.45,700,4.05,0,PR6,Poke,Left,13,10,4,nan
8/25/2020 6:56:13,1.1.45,700,4.05,0,PR6,Poke,Left,14,10,4,nan
8/25/2020 6:56:19,1.1.45,700,4.05,3,PR9,Pellet,Left,14,10,5,1
8/25/2020 6:57:05,1.1.45,700,4.05,0,PR9,Poke,Left,15,10,5,nan
8/25/2020 6:57:08,1.1.45,700,4.05,0,PR9,Poke,Left,16,10,5,nan
8/25/2020 7:36:55,1.1.45,700,4.05,0,PR9,Poke,Left,17,10,5,nan
8/25/2020 7:41:24,1.1.45,700,4.05,0,PR9,Poke,Left,18,10,5,nan
8/25/2020 7:41:26,1.1.45,700,4.05,0,PR9,Poke,Left,19,10,5,nan
8/25/2020 7:42:03,1.1.45,700,4.05,0,PR9,Poke,Left,20,10,5,nan
8/25/2020 7:42:16,1.1.45,700,4.05,0,PR9,Poke,Left,21,10,5,nan
8/25/2020 7:42:18,1.1.45,700,4.05,0,PR9,Poke,Left,22,10,5,nan
8/25/2020 7:42:30,1.1.45,700,4.05,0,PR9,Poke,Left,23,10,5,nan
8/25/2020 7:42:34,1.1.45,700,4.05,2,PR12,Pellet,Left,23,10,6,0
8/25/2020 7:43:06,1.1.45,700,4.05,0,PR12,Poke,Left,24,10,6,nan
8/25/2020 7:43:08,1.1.45,700,4.05,0,PR12,Poke,Left,25,10,6,nan
8/25/2020 7:43:12,1.1.45,700,4.05,0,PR12,Poke,Left,26,10,6,nan
8/25/2020 7:43:16,1.1.45,700,4.05,0,PR12,Poke,Left,27,10,6,nan
8/25/2020 7:43:24,1.1.45,700,4.05,0,PR12,Poke,Left,28,10,6,nan
8/25/2020 7:43:35,1.1.45,700,4.05,0,PR12,Poke,Left,29,10,6,nan
8/25/2020 7:43:48,1.1.45,700,4.05,0,PR12,Poke,Left,30,10,6,nan
8/25/2020 7:43:55,1.1.45,700,4.05,0,PR12,Poke,Left,31,10,6,nan
8/25/2020 7:43:58,1.1.45,700,4.05,0,PR12,Poke,Left,32,10,6,nan
8/25/2020 7:44:02,1.1.45,700,4.05,0,PR12,Poke,Left,33,10,6,nan
8/25/2020 7:47:00,1.1.45,700,4.05,0,PR12,Poke,Left,34,10,6,nan
8/25/2020 7:47:11,1.1.45,700,4.05,0,PR12,Poke,Left,35,10,6,nan
8/25/2020 7:47:13,1.1.45,700,4.05,1,PR15,Pellet,Left,35,10,7,0
8/25/2020 7:47:55,1.1.45,700,4.05,0,PR15,Poke,Left,36,10,7,nan
8/25/2020 7:48:15,1.1.45,700,4.05,0,PR15,Poke,Left,37,10,7,nan
8/25/2020 7:48:23,1.1.45,700,4.05,0,PR15,Poke,Left,38,10,7,nan
8/25/2020 7:52:11,1.1.45,700,4.05,0,PR15,Poke,Left,39,10,7,nan
8/25/2020 7:52:12,1.1.45,700,4.05,0,PR15,Poke,Left,40,10,7,nan
8/25/2020 7:52:14,1.1.45,700,4.05,0,PR15,Poke,Left,41,10,7,nan
8/25/2020 7:52:16,1.1.45,700,4.05,0,PR15,Poke,Left,42,10,7,nan
8/25/2020 7:52:46,1.1.45,700,4.05,0,PR15,Poke,Left,43,10,7,nan
8/25/2020 7:52:54,1.1.45,700,4.05,0,PR15,Poke,Left,44,10,7,nan
8/25/2020 7:52:57,1.1.45,700,4.05,0,PR15,Poke,Left,45,10,7,nan
8/25/2020 7:52:59,1.1.45,700,4.05,0,PR15,Poke,Left,46,10,7,nan
8/25/2020 7:53:04,1.1.45,700,4.05,0,PR15,Poke,Left,47,10,7,nan
8/25/2020 7:53:05,1.1.45,700,4.05,0,PR15,Poke,Left,48,10,7,nan
8/25/2020 7:53:51,1.1.45,700,4.05,0,PR15,Poke,Left,49,10,7,nan
8/25/2020 8:05:50,1.1.45,700,4.05,0,PR15,Poke,Left,50,10,7,nan
8/25/2020 8:05:55,1.1.45,700,4.05,1,PR20,Pellet,Left,50,10,8,2
8/25/2020 8:06:24,1.1.45,700,4.05,0,PR20,Poke,Left,51,10,8,nan
8/25/2020 8:06:27,1.1.45,700,4.05,0,PR20,Poke,Left,52,10,8,nan
8/25/2020 8:06:28,1.1.45,700,4.05,0,PR20,Poke,Left,53,10,8,nan
8/25/2020 8:06:35,1.1.45,700,4.05,0,PR20,Poke,Left,54,10,8,nan
8/25/2020 8:06:36,1.1.45,700,4.05,0,PR20,Poke,Left,55,10,8,nan
8/25/2020 8:06:42,1.1.45,700,4.05,0,PR20,Poke,Left,56,10,8,nan
8/25/2020 8:06:47,1.1.45,700,4.05,0,PR20,Poke,Left,57,10,8,nan
8/25/2020 8:06:49,1.1.45,700,4.05,0,PR20,Poke,Left,58,10,8,nan
8/25/2020 8:06:52,1.1.45,700,4.05,0,PR20,Poke,Left,59,10,8,nan
8/25/2020 8:06:54,1.1.45,700,4.05,0,PR20,Poke,Left,60,10,8,nan
8/25/2020 8:07:00,1.1.45,700,4.05,0,PR20,Poke,Left,61,10,8,nan
8/25/2020 8:07:04,1.1.45,700,4.05,0,PR20,Poke,Left,62,10,8,nan
8/25/2020 8:07:08,1.1.45,700,4.05,0,PR20,Poke,Left,63,10,8,nan
8/25/2020 8:07:09,1.1.45,700,4.05,0,PR20,Poke,Left,64,10,8,nan
8/25/2020 8:07:12,1.1.45,700,4.05,0,PR20,Poke,Left,65,10,8,nan
8/25/2020 8:07:23,1.1.45,700,4.05,0,PR20,Poke,Left,66,10,8,nan
8/25/2020 8:07:36,1.1.45,700,4.05,0,PR20,Poke,Left,67,10,8,nan
8/25/2020 8:07:41,1.1.45,700,4.05,0,PR20,Poke,Left,68,10,8,nan
8/25/2020 8:07:42,1.1.45,700,4.05,0,PR20,Poke,Left,69,10,8,nan
8/25/2020 8:08:01,1.1.45,700,4.05,0,PR20,Poke,Left,70,10,8,nan
8/25/2020 8:08:03,1.1.45,700,4.04,1,PR25,Pellet,Left,70,10,9,0
8/25/2020 8:09:10,1.1.45,700,4.04,0,PR25,Poke,Left,71,10,9,nan
8/25/2020 8:09:14,1.1.45,700,4.04,0,PR25,Poke,Left,72,10,9,nan
8/25/2020 8:09:16,1.1.45,700,4.04,0,PR25,Poke,Left,73,10,9,nan
8/25/2020 8:09:17,1.1.45,700,4.04,0,PR25,Poke,Left,74,10,9,nan
8/25/2020 8:09:39,1.1.45,700,4.04,0,PR25,Poke,Left,75,10,9,nan
8/25/2020 8:09:45,1.1.45,700,4.04,0,PR25,Poke,Left,76,10,9,nan
8/25/2020 8:09:47,1.1.45,700,4.04,0,PR25,Poke,Left,77,10,9,nan
8/25/2020 8:09:55,1.1.45,700,4.04,0,PR25,Poke,Left,78,10,9,nan
8/25/2020 8:10:05,1.1.45,700,4.04,0,PR25,Poke,Left,79,10,9,nan
8/25/2020 8:10:07,1.1.45,700,4.04,0,PR25,Poke,Left,80,10,9,nan
8/25/2020 8:10:10,1.1.45,700,4.04,0,PR25,Poke,Left,81,10,9,nan
8/25/2020 8:10:11,1.1.45,700,4.04,0,PR25,Poke,Left,82,10,9,nan
8/25/2020 8:10:22,1.1.45,700,4.04,0,PR25,Poke,Left,83,10,9,nan
8/25/2020 8:10:36,1.1.45,700,4.04,0,PR25,Poke,Left,84,10,9,nan
8/25/2020 8:10:57,1.1.45,700,4.04,0,PR25,Poke,Left,85,10,9,nan
8/25/2020 8:11:41,1.1.45,700,4.04,0,PR25,Poke,Left,86,10,9,nan
8/25/2020 8:13:26,1.1.45,700,4.04,0,PR25,Poke,Left,87,10,9,nan
8/25/2020 8:13:45,1.1.45,700,4.04,0,PR25,Poke,Left,88,10,9,nan
8/25/2020 8:13:47,1.1.45,700,4.04,0,PR25,Poke,Left,89,10,9,nan
8/25/2020 8:13:51,1.1.45,700,4.04,0,PR25,Poke,Left,90,10,9,nan
8/25/2020 8:14:44,1.1.45,700,4.04,0,PR25,Poke,Left,91,10,9,nan
8/25/2020 8:17:40,1.1.45,700,4.04,0,PR25,Poke,Left,92,10,9,nan
8/25/2020 8:17:50,1.1.45,700,4.04,0,PR25,Poke,Left,93,10,9,nan
8/25/2020 8:18:19,1.1.45,700,4.04,0,PR25,Poke,Left,94,10,9,nan
8/25/2020 8:18:20,1.1.45,700,4.04,0,PR25,Poke,Left,95,10,9,nan
8/25/2020 8:18:44,1.1.45,700,4.03,4,PR32,Pellet,Left,95,10,10,17
8/25/2020 8:19:32,1.1.45,700,4.03,0,PR32,Poke,Left,96,10,10,nan
8/25/2020 8:19:33,1.1.45,700,4.03,0,PR32,Poke,Left,97,10,10,nan
8/25/2020 8:19:38,1.1.45,700,4.03,0,PR32,Poke,Left,98,10,10,nan
8/25/2020 8:19:41,1.1.45,700,4.03,0,PR32,Poke,Left,99,10,10,nan
8/25/2020 8:19:45,1.1.45,700,4.03,0,PR32,Poke,Left,100,10,10,nan
8/25/2020 8:19:48,1.1.45,700,4.03,0,PR32,Poke,Left,101,10,10,nan
8/25/2020 8:19:51,1.1.45,700,4.03,0,PR32,Poke,Left,102,10,10,nan
8/25/2020 8:19:54,1.1.45,700,4.03,0,PR32,Poke,Left,103,10,10,nan
8/25/2020 8:19:56,1.1.45,700,4.03,0,PR32,Poke,Left,104,10,10,nan
