MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/24/2020 17:07:51,1.1.45,5,4.18,0,FR1,Poke,Left,1,0,0,nan
8/24/2020 17:09:24,1.1.45,5,4.18,2,FR1,Pellet,Left,1,0,1,89
8/24/2020 17:11:49,1.1.45,5,4.18,0,FR1,Poke,Left,1,1,1,nan
8/24/2020 17:14:20,1.1.45,5,4.18,0,FR1,Poke,Left,2,1,1,nan
8/24/2020 17:14:23,1.1.45,5,4.18,1,FR1,Pellet,Left,2,1,2,1
8/24/2020 17:18:29,1.1.45,5,4.18,0,FR1,Poke,Left,3,1,2,nan
8/24/2020 17:18:32,1.1.45,5,4.18,1,FR1,Pellet,Left,3,1,3,1
8/24/2020 17:19:00,1.1.45,5,4.18,0,FR1,Poke,Left,4,1,3,nan
8/24/2020 17:19:03,1.1.45,5,4.18,1,FR1,Pellet,Left,4,1,4,1
8/24/2020 17:19:27,1.1.45,5,4.18,0,FR1,Poke,Left,4,2,4,nan
8/24/2020 17:19:31,1.1.45,5,4.18,0,FR1,Poke,Left,5,2,4,nan
8/24/2020 17:19:34,1.1.45,5,4.18,1,FR1,Pellet,Left,5,2,5,1
8/24/2020 17:21:40,1.1.45,5,4.18,0,FR1,Poke,Left,6,2,5,nan
8/24/2020 17:21:43,1.1.45,5,4.18,1,FR1,Pellet,Left,6,2,6,1
8/24/2020 17:22:15,1.1.45,5,4.18,0,FR1,Poke,Left,7,2,6,nan
8/24/2020 17:22:18,1.1.45,5,4.18,1,FR1,Pellet,Left,7,2,7,0
8/24/2020 17:22:40,1.1.45,5,4.18,0,FR1,Poke,Left,8,2,7,nan
8/24/2020 17:22:43,1.1.45,5,4.18,1,FR1,Pellet,Left,8,2,8,1
8/24/2020 17:26:04,1.1.45,5,4.18,0,FR1,Poke,Left,9,2,8,nan
8/24/2020 17:26:07,1.1.45,5,4.18,1,FR1,Pellet,Left,9,2,9,1
8/24/2020 17:27:20,1.1.45,5,4.18,0,FR1,Poke,Left,10,2,9,nan
8/24/2020 17:27:23,1.1.45,5,4.18,1,FR1,Pellet,Left,10,2,10,1
8/24/2020 17:27:46,1.1.45,5,4.18,0,FR1,Poke,Left,11,2,10,nan
8/24/2020 17:27:49,1.1.45,5,4.18,1,FR1,Pellet,Left,11,2,11,1
8/24/2020 17:30:54,1.1.45,5,4.18,0,FR1,Poke,Left,12,2,11,nan
8/24/2020 17:30:57,1.1.45,5,4.18,1,FR1,Pellet,Left,12,2,12,1
8/24/2020 18:37:17,1.1.45,5,4.18,0,FR1,Poke,Left,13,2,12,nan
8/24/2020 18:37:20,1.1.45,5,4.17,1,FR1,Pellet,Left,13,2,13,1
8/24/2020 18:37:46,1.1.45,5,4.17,0,FR1,Poke,Left,14,2,13,nan
8/24/2020 18:37:49,1.1.45,5,4.17,1,FR1,Pellet,Left,14,2,14,1
