MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/7/2020 16:27:50,1.1.45,5,3.77,0,FR1,Poke,Left,1,0,0,nan
8/7/2020 16:28:23,1.1.45,5,3.77,2,FR1,Pellet,Left,1,0,1,29
8/7/2020 16:29:13,1.1.45,5,3.77,0,FR1,Poke,Left,2,0,1,nan
8/7/2020 16:29:17,1.1.45,5,3.77,1,FR1,Pellet,Left,2,0,2,1
8/7/2020 16:29:29,1.1.45,5,3.77,0,FR1,Poke,Left,3,0,2,nan
8/7/2020 16:29:32,1.1.45,5,3.77,1,FR1,Pellet,Left,3,0,3,1
8/7/2020 16:29:45,1.1.45,5,3.77,0,FR1,Poke,Left,4,0,3,nan
8/7/2020 16:29:48,1.1.45,5,3.77,1,FR1,Pellet,Left,4,0,4,1
8/7/2020 16:30:19,1.1.45,5,3.77,0,FR1,Poke,Left,5,0,4,nan
8/7/2020 16:30:22,1.1.45,5,3.77,1,FR1,Pellet,Left,5,0,5,1
8/7/2020 16:30:50,1.1.45,5,3.77,0,FR1,Poke,Left,6,0,5,nan
8/7/2020 16:30:54,1.1.45,5,3.78,1,FR1,Pellet,Left,6,0,6,1
8/7/2020 16:31:36,1.1.45,5,3.78,0,FR1,Poke,Left,7,0,6,nan
8/7/2020 16:31:39,1.1.45,5,3.78,1,FR1,Pellet,Left,7,0,7,1
8/7/2020 16:33:58,1.1.45,5,3.78,0,FR1,Poke,Left,8,0,7,nan
8/7/2020 16:34:04,1.1.45,5,3.77,2,FR1,Pellet,Left,8,0,8,2
8/7/2020 16:34:20,1.1.45,5,3.77,0,FR1,Poke,Left,9,0,8,nan
8/7/2020 16:34:23,1.1.45,5,3.77,1,FR1,Pellet,Left,9,0,9,1
8/7/2020 17:07:55,1.1.45,5,3.77,0,FR1,Poke,Left,10,0,9,nan
8/7/2020 17:07:59,1.1.45,5,3.77,1,FR1,Pellet,Left,10,0,10,1
8/7/2020 17:08:20,1.1.45,5,3.77,0,FR1,Poke,Left,11,0,10,nan
8/7/2020 17:08:23,1.1.45,5,3.76,1,FR1,Pellet,Left,11,0,11,1
8/7/2020 17:08:35,1.1.45,5,3.76,0,FR1,Poke,Left,12,0,11,nan
8/7/2020 17:08:39,1.1.45,5,3.76,1,FR1,Pellet,Left,12,0,12,2
8/7/2020 17:08:54,1.1.45,5,3.76,0,FR1,Poke,Left,13,0,12,nan
8/7/2020 17:08:57,1.1.45,5,3.76,1,FR1,Pellet,Left,13,0,13,1
8/7/2020 17:09:17,1.1.45,5,3.76,0,FR1,Poke,Left,14,0,13,nan
8/7/2020 17:09:20,1.1.45,5,3.76,1,FR1,Pellet,Left,14,0,14,1
8/7/2020 17:09:43,1.1.45,5,3.76,0,FR1,Poke,Left,15,0,14,nan
8/7/2020 17:09:46,1.1.45,5,3.76,1,FR1,Pellet,Left,15,0,15,1
8/7/2020 17:10:31,1.1.45,5,3.76,0,FR1,Poke,Left,16,0,15,nan
8/7/2020 17:10:34,1.1.45,5,3.76,1,FR1,Pellet,Left,16,0,16,1
8/7/2020 17:23:25,1.1.45,5,3.76,0,FR1,Poke,Left,17,0,16,nan
8/7/2020 17:23:29,1.1.45,5,3.76,1,FR1,Pellet,Left,17,0,17,2
8/7/2020 17:25:28,1.1.45,5,3.76,0,FR1,Poke,Left,18,0,17,nan
8/7/2020 17:25:32,1.1.45,5,3.76,1,FR1,Pellet,Left,18,0,18,2
8/7/2020 17:56:52,1.1.45,5,3.76,0,FR1,Poke,Left,19,0,18,nan
8/7/2020 17:56:56,1.1.45,5,3.76,1,FR1,Pellet,Left,19,0,19,2
8/7/2020 17:57:20,1.1.45,5,3.76,0,FR1,Poke,Left,20,0,19,nan
8/7/2020 17:57:23,1.1.45,5,3.76,1,FR1,Pellet,Left,20,0,20,1
8/7/2020 17:57:47,1.1.45,5,3.76,0,FR1,Poke,Left,21,0,20,nan
8/7/2020 17:57:49,1.1.45,5,3.76,1,FR1,Pellet,Left,21,0,21,0
8/7/2020 17:58:12,1.1.45,5,3.76,0,FR1,Poke,Left,22,0,21,nan
8/7/2020 17:58:28,1.1.45,5,3.76,2,FR1,Pellet,Left,22,0,22,12
8/7/2020 17:59:43,1.1.45,5,3.76,0,FR1,Poke,Left,23,0,22,nan
8/7/2020 17:59:45,1.1.45,5,3.76,1,FR1,Pellet,Left,23,0,23,0
8/7/2020 18:03:57,1.1.45,5,3.76,0,FR1,Poke,Left,24,0,23,nan
8/7/2020 18:04:02,1.1.45,5,3.76,2,FR1,Pellet,Left,24,0,24,1
8/7/2020 18:13:40,1.1.45,5,3.76,0,FR1,Poke,Left,25,0,24,nan
8/7/2020 18:13:43,1.1.45,5,3.76,1,FR1,Pellet,Left,25,0,25,1
8/7/2020 18:14:14,1.1.45,5,3.76,0,FR1,Poke,Left,26,0,25,nan
8/7/2020 18:14:18,1.1.45,5,3.76,1,FR1,Pellet,Left,26,0,26,1
8/7/2020 18:14:43,1.1.45,5,3.76,0,FR1,Poke,Left,27,0,26,nan
8/7/2020 18:14:46,1.1.45,5,3.76,1,FR1,Pellet,Left,27,0,27,1
