MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/25/2020 18:16:04,1.1.45,0,4.18,0,FR1,Poke,Left,1,0,0,nan
8/25/2020 18:19:10,1.1.45,0,4.18,4,FR1,Pellet,Left,1,0,1,Timed_out
8/25/2020 18:25:00,1.1.45,0,4.18,0,FR1,Poke,Left,2,0,1,nan
8/25/2020 18:25:25,1.1.45,0,4.18,2,FR1,Pellet,Left,2,0,2,21
8/25/2020 18:25:36,1.1.45,0,4.18,0,FR1,Poke,Left,2,1,2,nan
8/25/2020 18:26:02,1.1.45,0,4.18,0,FR1,Poke,Left,3,1,2,nan
8/25/2020 18:26:04,1.1.45,0,4.18,1,FR1,Pellet,Left,3,1,3,0
8/25/2020 18:26:23,1.1.45,0,4.18,0,FR1,Poke,Left,4,1,3,nan
8/25/2020 18:27:00,1.1.45,0,4.18,1,FR1,Pellet,Left,4,1,4,34
8/25/2020 18:27:03,1.1.45,0,4.18,0,FR1,Poke,Left,5,1,4,nan
8/25/2020 18:27:05,1.1.45,0,4.18,1,FR1,Pellet,Left,5,1,5,0
8/25/2020 18:27:26,1.1.45,0,4.18,0,FR1,Poke,Left,6,1,5,nan
8/25/2020 18:27:28,1.1.45,0,4.18,1,FR1,Pellet,Left,6,1,6,0
8/25/2020 18:32:01,1.1.45,0,4.18,0,FR1,Poke,Left,7,1,6,nan
8/25/2020 18:32:03,1.1.45,0,4.18,1,FR1,Pellet,Left,7,1,7,0
8/25/2020 18:32:32,1.1.45,0,4.18,0,FR1,Poke,Left,8,1,7,nan
8/25/2020 18:33:30,1.1.45,0,4.18,1,FR1,Pellet,Left,8,1,8,57
8/25/2020 20:04:36,1.1.45,0,4.18,0,FR1,Poke,Left,9,1,8,nan
8/25/2020 20:04:38,1.1.45,0,4.17,1,FR1,Pellet,Left,9,1,9,1
8/25/2020 20:05:14,1.1.45,0,4.17,0,FR1,Poke,Left,10,1,9,nan
8/25/2020 20:05:16,1.1.45,0,4.17,1,FR1,Pellet,Left,10,1,10,0
8/25/2020 20:05:47,1.1.45,0,4.17,0,FR1,Poke,Left,11,1,10,nan
8/25/2020 20:05:49,1.1.45,0,4.16,1,FR1,Pellet,Left,11,1,11,0
8/25/2020 20:06:49,1.1.45,0,4.16,0,FR1,Poke,Left,11,2,11,nan
8/25/2020 20:06:54,1.1.45,0,4.16,0,FR1,Poke,Left,12,2,11,nan
8/25/2020 20:06:57,1.1.45,0,4.17,1,FR1,Pellet,Left,12,2,12,1
8/25/2020 20:07:22,1.1.45,0,4.17,0,FR1,Poke,Left,13,2,12,nan
8/25/2020 20:07:24,1.1.45,0,4.17,1,FR1,Pellet,Left,13,2,13,0
8/25/2020 20:07:56,1.1.45,0,4.17,0,FR1,Poke,Left,14,2,13,nan
