MM:DD:YYYY hh:mm:ss,FED_Version,Device_Number,Battery_Voltage,Motor_Turns,Session_Type,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Retrieval_Time
8/24/2020 11:06:39,1.1.45,0,3.72,0,FR1,Poke,Left,1,0,0,nan
8/24/2020 11:08:04,1.1.45,0,3.72,1,FR1,Pellet,Left,1,0,1,83
8/24/2020 11:11:58,1.1.45,0,3.72,0,FR1,Poke,Left,1,1,1,nan
8/24/2020 11:20:51,1.1.45,0,3.72,0,FR1,Poke,Left,2,1,1,nan
8/24/2020 11:20:53,1.1.45,0,3.72,1,FR1,Pellet,Left,2,1,2,0
8/24/2020 11:21:19,1.1.45,0,3.72,0,FR1,Poke,Left,3,1,2,nan
8/24/2020 11:21:21,1.1.45,0,3.72,1,FR1,Pellet,Left,3,1,3,0
8/24/2020 11:22:25,1.1.45,0,3.72,0,FR1,Poke,Left,4,1,3,nan
8/24/2020 11:22:28,1.1.45,0,3.72,1,FR1,Pellet,Left,4,1,4,0
8/24/2020 11:23:06,1.1.45,0,3.72,0,FR1,Poke,Left,5,1,4,nan
8/24/2020 11:23:09,1.1.45,0,3.72,1,FR1,Pellet,Left,5,1,5,1
8/24/2020 14:15:58,1.1.45,0,3.72,0,FR1,Poke,Left,6,1,5,nan
8/24/2020 14:16:00,1.1.45,0,3.71,1,FR1,Pellet,Left,6,1,6,0
8/24/2020 14:16:26,1.1.45,0,3.71,0,FR1,Poke,Left,7,1,6,nan
8/24/2020 14:16:30,1.1.45,0,3.71,2,FR1,Pellet,Left,7,1,7,0
8/24/2020 14:16:50,1.1.45,0,3.71,0,FR1,Poke,Left,8,1,7,nan
8/24/2020 14:16:52,1.1.45,0,3.71,1,FR1,Pellet,Left,8,1,8,0
8/24/2020 14:17:20,1.1.45,0,3.71,0,FR1,Poke,Left,9,1,8,nan
8/24/2020 14:17:22,1.1.45,0,3.71,1,FR1,Pellet,Left,9,1,9,0
8/24/2020 14:17:56,1.1.45,0,3.71,0,FR1,Poke,Left,10,1,9,nan
8/24/2020 14:18:29,1.1.45,0,3.71,2,FR1,Pellet,Left,10,1,10,29
8/24/2020 14:18:30,1.1.45,0,3.71,0,FR1,Poke,Left,11,1,10,nan
8/24/2020 14:18:32,1.1.45,0,3.70,1,FR1,Pellet,Left,11,1,11,0
8/24/2020 16:22:11,1.1.45,0,3.70,0,FR1,Poke,Left,12,1,11,nan
8/24/2020 16:22:13,1.1.45,0,3.70,1,FR1,Pellet,Left,12,1,12,1
8/24/2020 16:22:42,1.1.45,0,3.70,0,FR1,Poke,Left,13,1,12,nan
8/24/2020 16:22:44,1.1.45,0,3.71,1,FR1,Pellet,Left,13,1,13,0
8/24/2020 16:23:11,1.1.45,0,3.71,0,FR1,Poke,Left,14,1,13,nan
8/24/2020 16:23:14,1.1.45,0,3.70,1,FR1,Pellet,Left,14,1,14,1
8/24/2020 16:23:44,1.1.45,0,3.70,0,FR1,Poke,Left,15,1,14,nan
8/24/2020 16:23:46,1.1.45,0,3.70,1,FR1,Pellet,Left,15,1,15,0
8/24/2020 16:24:14,1.1.45,0,3.70,0,FR1,Poke,Left,16,1,15,nan
8/24/2020 16:24:17,1.1.45,0,3.70,1,FR1,Pellet,Left,16,1,16,1
8/24/2020 16:24:51,1.1.45,0,3.70,0,FR1,Poke,Left,17,1,16,nan
8/24/2020 16:24:53,1.1.45,0,3.70,1,FR1,Pellet,Left,17,1,17,0
8/24/2020 16:25:22,1.1.45,0,3.70,0,FR1,Poke,Left,18,1,17,nan
8/24/2020 16:25:24,1.1.45,0,3.70,1,FR1,Pellet,Left,18,1,18,0
8/24/2020 18:15:52,1.1.45,0,3.70,0,FR1,Poke,Left,19,1,18,nan
8/24/2020 18:15:54,1.1.45,0,3.69,1,FR1,Pellet,Left,19,1,19,0
8/24/2020 18:16:29,1.1.45,0,3.69,0,FR1,Poke,Left,20,1,19,nan
8/24/2020 18:16:54,1.1.45,0,3.69,1,FR1,Pellet,Left,20,1,20,23
8/24/2020 18:16:56,1.1.45,0,3.69,0,FR1,Poke,Left,21,1,20,nan
8/24/2020 18:16:59,1.1.45,0,3.69,1,FR1,Pellet,Left,21,1,21,0
8/24/2020 18:18:55,1.1.45,0,3.69,0,FR1,Poke,Left,22,1,21,nan
